ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	21.80	17.80
2	0	0	0.6	0.6	0.60	1.60	21.80	17.80
3	1	0	1	0	1.60	1.60	21.80	17.80
4	0	0	0.6	0.6	2.20	2.20	21.80	17.80
5	1	1	0.2	0.2	2.40	2.40	21.80	17.80
6	1	1	0.2	0.2	2.60	2.60	21.80	17.80
7	0	1	0	1	2.60	3.60	21.80	17.80
8	0	0	0.6	0.6	3.20	4.20	21.80	17.80
9	1	1	0.2	0.2	3.40	4.40	21.80	17.80
10	1	1	0.2	0.2	3.60	4.60	21.80	17.80
11	0	0	0.6	0.6	4.20	5.20	21.80	17.80
12	1	1	0.2	0.2	4.40	5.40	21.80	17.80
13	1	1	0.2	0.2	4.60	5.60	21.80	17.80
14	0	0	0.6	0.6	5.20	6.20	21.80	17.80
15	1	1	0.2	0.2	5.40	6.40	21.80	17.80
16	1	1	0.2	0.2	5.60	6.60	21.80	17.80
17	0	0	0.6	0.6	6.20	7.20	21.80	17.80
18	1	1	0.2	0.2	6.40	7.40	21.80	17.80
19	1	1	0.2	0.2	6.60	7.60	21.80	17.80
20	0	0	0.6	0.6	7.20	8.20	21.80	17.80
21	1	1	0.2	0.2	7.40	8.40	21.80	17.80
22	1	1	0.2	0.2	7.60	8.60	21.80	17.80
23	0	0	0.6	0.6	8.20	9.20	21.80	17.80
24	0	1	0	1	8.20	10.20	21.80	17.80
25	1	0	1	0	9.20	10.20	21.80	17.80
26	1	0	1	0	10.20	10.20	21.80	17.80
27	0	0	0.6	0.6	10.80	10.80	21.80	17.80
28	1	1	0.2	0.2	11.00	11.00	21.80	17.80
29	1	1	0.2	0.2	11.20	11.20	21.80	17.80
30	0	0	0.6	0.6	11.80	11.80	21.80	17.80
31	1	0	1	0	12.80	11.80	21.80	17.80
32	0	1	0	1	12.80	12.80	21.80	17.80
33	0	1	0	1	12.80	13.80	21.80	17.80
34	0	0	0.6	0.6	13.40	14.40	21.80	17.80
35	1	1	0.2	0.2	13.60	14.60	21.80	17.80
36	1	1	0.2	0.2	13.80	14.80	21.80	17.80
37	0	0	0.6	0.6	14.40	15.40	21.80	17.80
38	1	1	0.2	0.2	14.60	15.60	21.80	17.80
39	1	1	0.2	0.2	14.80	15.80	21.80	17.80
40	1	0	1	0	15.80	15.80	21.80	17.80
41	0	0	0.6	0.6	16.40	16.40	21.80	17.80
42	1	1	0.2	0.2	16.60	16.60	21.80	17.80
43	1	1	0.2	0.2	16.80	16.80	21.80	17.80
44	1	0	1	0	17.80	16.80	21.80	17.80
45	1	0	1	0	18.80	16.80	21.80	17.80
46	1	0	1	0	19.80	16.80	21.80	17.80
47	0	0	0.6	0.6	20.40	17.40	21.80	17.80
48	1	1	0.2	0.2	20.60	17.60	21.80	17.80
49	1	1	0.2	0.2	20.80	17.80	21.80	17.80
50	1	0	1	0	21.80	17.80	21.80	17.80
