ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	29.40	28.40
2	1	0	1	0	1.60	0.60	29.40	28.40
3	0	0	0.6	0.6	2.20	1.20	29.40	28.40
4	0	0	0.6	0.6	2.80	1.80	29.40	28.40
5	0	0	0.6	0.6	3.40	2.40	29.40	28.40
6	0	0	0.6	0.6	4.00	3.00	29.40	28.40
7	0	0	0.6	0.6	4.60	3.60	29.40	28.40
8	0	0	0.6	0.6	5.20	4.20	29.40	28.40
9	0	0	0.6	0.6	5.80	4.80	29.40	28.40
10	0	1	0	1	5.80	5.80	29.40	28.40
11	0	0	0.6	0.6	6.40	6.40	29.40	28.40
12	0	0	0.6	0.6	7.00	7.00	29.40	28.40
13	0	0	0.6	0.6	7.60	7.60	29.40	28.40
14	0	0	0.6	0.6	8.20	8.20	29.40	28.40
15	0	0	0.6	0.6	8.80	8.80	29.40	28.40
16	0	0	0.6	0.6	9.40	9.40	29.40	28.40
17	1	0	1	0	10.40	9.40	29.40	28.40
18	0	0	0.6	0.6	11.00	10.00	29.40	28.40
19	0	0	0.6	0.6	11.60	10.60	29.40	28.40
20	0	0	0.6	0.6	12.20	11.20	29.40	28.40
21	0	0	0.6	0.6	12.80	11.80	29.40	28.40
22	0	0	0.6	0.6	13.40	12.40	29.40	28.40
23	0	0	0.6	0.6	14.00	13.00	29.40	28.40
24	0	0	0.6	0.6	14.60	13.60	29.40	28.40
25	0	0	0.6	0.6	15.20	14.20	29.40	28.40
26	0	0	0.6	0.6	15.80	14.80	29.40	28.40
27	0	0	0.6	0.6	16.40	15.40	29.40	28.40
28	0	0	0.6	0.6	17.00	16.00	29.40	28.40
29	0	0	0.6	0.6	17.60	16.60	29.40	28.40
30	0	0	0.6	0.6	18.20	17.20	29.40	28.40
31	0	0	0.6	0.6	18.80	17.80	29.40	28.40
32	0	0	0.6	0.6	19.40	18.40	29.40	28.40
33	0	0	0.6	0.6	20.00	19.00	29.40	28.40
34	0	0	0.6	0.6	20.60	19.60	29.40	28.40
35	0	0	0.6	0.6	21.20	20.20	29.40	28.40
36	0	0	0.6	0.6	21.80	20.80	29.40	28.40
37	1	0	1	0	22.80	20.80	29.40	28.40
38	1	1	0.2	0.2	23.00	21.00	29.40	28.40
39	0	1	0	1	23.00	22.00	29.40	28.40
40	1	0	1	0	24.00	22.00	29.40	28.40
41	0	1	0	1	24.00	23.00	29.40	28.40
42	0	0	0.6	0.6	24.60	23.60	29.40	28.40
43	0	0	0.6	0.6	25.20	24.20	29.40	28.40
44	0	0	0.6	0.6	25.80	24.80	29.40	28.40
45	0	0	0.6	0.6	26.40	25.40	29.40	28.40
46	0	0	0.6	0.6	27.00	26.00	29.40	28.40
47	0	0	0.6	0.6	27.60	26.60	29.40	28.40
48	0	0	0.6	0.6	28.20	27.20	29.40	28.40
49	0	0	0.6	0.6	28.80	27.80	29.40	28.40
50	0	0	0.6	0.6	29.40	28.40	29.40	28.40
