ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	26.20	26.20
2	0	0	0.6	0.6	0.80	0.80	26.20	26.20
3	0	0	0.6	0.6	1.40	1.40	26.20	26.20
4	0	0	0.6	0.6	2.00	2.00	26.20	26.20
5	1	1	0.2	0.2	2.20	2.20	26.20	26.20
6	1	1	0.2	0.2	2.40	2.40	26.20	26.20
7	1	0	1	0	3.40	2.40	26.20	26.20
8	0	0	0.6	0.6	4.00	3.00	26.20	26.20
9	0	0	0.6	0.6	4.60	3.60	26.20	26.20
10	0	0	0.6	0.6	5.20	4.20	26.20	26.20
11	0	0	0.6	0.6	5.80	4.80	26.20	26.20
12	0	0	0.6	0.6	6.40	5.40	26.20	26.20
13	0	0	0.6	0.6	7.00	6.00	26.20	26.20
14	0	0	0.6	0.6	7.60	6.60	26.20	26.20
15	0	0	0.6	0.6	8.20	7.20	26.20	26.20
16	0	0	0.6	0.6	8.80	7.80	26.20	26.20
17	0	0	0.6	0.6	9.40	8.40	26.20	26.20
18	0	0	0.6	0.6	10.00	9.00	26.20	26.20
19	0	0	0.6	0.6	10.60	9.60	26.20	26.20
20	0	1	0	1	10.60	10.60	26.20	26.20
21	0	0	0.6	0.6	11.20	11.20	26.20	26.20
22	0	0	0.6	0.6	11.80	11.80	26.20	26.20
23	0	0	0.6	0.6	12.40	12.40	26.20	26.20
24	0	0	0.6	0.6	13.00	13.00	26.20	26.20
25	0	0	0.6	0.6	13.60	13.60	26.20	26.20
26	0	0	0.6	0.6	14.20	14.20	26.20	26.20
27	1	0	1	0	15.20	14.20	26.20	26.20
28	0	1	0	1	15.20	15.20	26.20	26.20
29	1	0	1	0	16.20	15.20	26.20	26.20
30	0	1	0	1	16.20	16.20	26.20	26.20
31	1	0	1	0	17.20	16.20	26.20	26.20
32	0	1	0	1	17.20	17.20	26.20	26.20
33	1	0	1	0	18.20	17.20	26.20	26.20
34	0	1	0	1	18.20	18.20	26.20	26.20
35	1	0	1	0	19.20	18.20	26.20	26.20
36	0	1	0	1	19.20	19.20	26.20	26.20
37	1	0	1	0	20.20	19.20	26.20	26.20
38	0	1	0	1	20.20	20.20	26.20	26.20
39	1	0	1	0	21.20	20.20	26.20	26.20
40	0	1	0	1	21.20	21.20	26.20	26.20
41	1	0	1	0	22.20	21.20	26.20	26.20
42	0	1	0	1	22.20	22.20	26.20	26.20
43	1	0	1	0	23.20	22.20	26.20	26.20
44	0	1	0	1	23.20	23.20	26.20	26.20
45	1	0	1	0	24.20	23.20	26.20	26.20
46	0	1	0	1	24.20	24.20	26.20	26.20
47	1	0	1	0	25.20	24.20	26.20	26.20
48	0	1	0	1	25.20	25.20	26.20	26.20
49	1	0	1	0	26.20	25.20	26.20	26.20
50	0	1	0	1	26.20	26.20	26.20	26.20
