ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	22.20	20.20
2	0	0	0.6	0.6	1.60	0.60	22.20	20.20
3	1	0	1	0	2.60	0.60	22.20	20.20
4	0	1	0	1	2.60	1.60	22.20	20.20
5	0	0	0.6	0.6	3.20	2.20	22.20	20.20
6	1	1	0.2	0.2	3.40	2.40	22.20	20.20
7	1	1	0.2	0.2	3.60	2.60	22.20	20.20
8	0	0	0.6	0.6	4.20	3.20	22.20	20.20
9	1	1	0.2	0.2	4.40	3.40	22.20	20.20
10	1	1	0.2	0.2	4.60	3.60	22.20	20.20
11	0	0	0.6	0.6	5.20	4.20	22.20	20.20
12	1	1	0.2	0.2	5.40	4.40	22.20	20.20
13	1	1	0.2	0.2	5.60	4.60	22.20	20.20
14	0	0	0.6	0.6	6.20	5.20	22.20	20.20
15	1	1	0.2	0.2	6.40	5.40	22.20	20.20
16	1	1	0.2	0.2	6.60	5.60	22.20	20.20
17	0	0	0.6	0.6	7.20	6.20	22.20	20.20
18	1	0	1	0	8.20	6.20	22.20	20.20
19	0	1	0	1	8.20	7.20	22.20	20.20
20	0	1	0	1	8.20	8.20	22.20	20.20
21	0	0	0.6	0.6	8.80	8.80	22.20	20.20
22	1	1	0.2	0.2	9.00	9.00	22.20	20.20
23	1	1	0.2	0.2	9.20	9.20	22.20	20.20
24	0	0	0.6	0.6	9.80	9.80	22.20	20.20
25	1	1	0.2	0.2	10.00	10.00	22.20	20.20
26	0	1	0	1	10.00	11.00	22.20	20.20
27	0	0	0.6	0.6	10.60	11.60	22.20	20.20
28	1	1	0.2	0.2	10.80	11.80	22.20	20.20
29	0	1	0	1	10.80	12.80	22.20	20.20
30	1	0	1	0	11.80	12.80	22.20	20.20
31	1	0	1	0	12.80	12.80	22.20	20.20
32	1	0	1	0	13.80	12.80	22.20	20.20
33	0	0	0.6	0.6	14.40	13.40	22.20	20.20
34	1	1	0.2	0.2	14.60	13.60	22.20	20.20
35	1	1	0.2	0.2	14.80	13.80	22.20	20.20
36	0	0	0.6	0.6	15.40	14.40	22.20	20.20
37	1	1	0.2	0.2	15.60	14.60	22.20	20.20
38	1	1	0.2	0.2	15.80	14.80	22.20	20.20
39	0	0	0.6	0.6	16.40	15.40	22.20	20.20
40	1	1	0.2	0.2	16.60	15.60	22.20	20.20
41	0	0	0.6	0.6	17.20	16.20	22.20	20.20
42	1	0	1	0	18.20	16.20	22.20	20.20
43	0	1	0	1	18.20	17.20	22.20	20.20
44	1	0	1	0	19.20	17.20	22.20	20.20
45	0	1	0	1	19.20	18.20	22.20	20.20
46	1	0	1	0	20.20	18.20	22.20	20.20
47	0	1	0	1	20.20	19.20	22.20	20.20
48	1	0	1	0	21.20	19.20	22.20	20.20
49	0	1	0	1	21.20	20.20	22.20	20.20
50	1	0	1	0	22.20	20.20	22.20	20.20
