ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	15.80	22.80
2	0	0	0.6	0.6	0.60	1.60	15.80	22.80
3	1	1	0.2	0.2	0.80	1.80	15.80	22.80
4	1	1	0.2	0.2	1.00	2.00	15.80	22.80
5	0	0	0.6	0.6	1.60	2.60	15.80	22.80
6	1	1	0.2	0.2	1.80	2.80	15.80	22.80
7	1	1	0.2	0.2	2.00	3.00	15.80	22.80
8	0	0	0.6	0.6	2.60	3.60	15.80	22.80
9	1	1	0.2	0.2	2.80	3.80	15.80	22.80
10	1	1	0.2	0.2	3.00	4.00	15.80	22.80
11	0	0	0.6	0.6	3.60	4.60	15.80	22.80
12	1	1	0.2	0.2	3.80	4.80	15.80	22.80
13	1	1	0.2	0.2	4.00	5.00	15.80	22.80
14	0	0	0.6	0.6	4.60	5.60	15.80	22.80
15	1	1	0.2	0.2	4.80	5.80	15.80	22.80
16	1	1	0.2	0.2	5.00	6.00	15.80	22.80
17	0	0	0.6	0.6	5.60	6.60	15.80	22.80
18	1	1	0.2	0.2	5.80	6.80	15.80	22.80
19	1	1	0.2	0.2	6.00	7.00	15.80	22.80
20	0	0	0.6	0.6	6.60	7.60	15.80	22.80
21	1	1	0.2	0.2	6.80	7.80	15.80	22.80
22	0	1	0	1	6.80	8.80	15.80	22.80
23	0	0	0.6	0.6	7.40	9.40	15.80	22.80
24	1	1	0.2	0.2	7.60	9.60	15.80	22.80
25	0	1	0	1	7.60	10.60	15.80	22.80
26	1	0	1	0	8.60	10.60	15.80	22.80
27	0	0	0.6	0.6	9.20	11.20	15.80	22.80
28	0	1	0	1	9.20	12.20	15.80	22.80
29	1	0	1	0	10.20	12.20	15.80	22.80
30	0	0	0.6	0.6	10.80	12.80	15.80	22.80
31	1	1	0.2	0.2	11.00	13.00	15.80	22.80
32	1	1	0.2	0.2	11.20	13.20	15.80	22.80
33	0	0	0.6	0.6	11.80	13.80	15.80	22.80
34	1	1	0.2	0.2	12.00	14.00	15.80	22.80
35	1	1	0.2	0.2	12.20	14.20	15.80	22.80
36	0	1	0	1	12.20	15.20	15.80	22.80
37	0	0	0.6	0.6	12.80	15.80	15.80	22.80
38	1	1	0.2	0.2	13.00	16.00	15.80	22.80
39	1	1	0.2	0.2	13.20	16.20	15.80	22.80
40	0	1	0	1	13.20	17.20	15.80	22.80
41	0	1	0	1	13.20	18.20	15.80	22.80
42	0	1	0	1	13.20	19.20	15.80	22.80
43	0	1	0	1	13.20	20.20	15.80	22.80
44	0	0	0.6	0.6	13.80	20.80	15.80	22.80
45	1	1	0.2	0.2	14.00	21.00	15.80	22.80
46	1	1	0.2	0.2	14.20	21.20	15.80	22.80
47	0	0	0.6	0.6	14.80	21.80	15.80	22.80
48	1	1	0.2	0.2	15.00	22.00	15.80	22.80
49	1	1	0.2	0.2	15.20	22.20	15.80	22.80
50	0	0	0.6	0.6	15.80	22.80	15.80	22.80
