ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	19.80	20.80
2	0	0	0.6	0.6	1.20	1.20	19.80	20.80
3	0	0	0.6	0.6	1.80	1.80	19.80	20.80
4	0	1	0	1	1.80	2.80	19.80	20.80
5	0	1	0	1	1.80	3.80	19.80	20.80
6	0	0	0.6	0.6	2.40	4.40	19.80	20.80
7	1	0	1	0	3.40	4.40	19.80	20.80
8	1	0	1	0	4.40	4.40	19.80	20.80
9	1	0	1	0	5.40	4.40	19.80	20.80
10	1	0	1	0	6.40	4.40	19.80	20.80
11	0	0	0.6	0.6	7.00	5.00	19.80	20.80
12	1	0	1	0	8.00	5.00	19.80	20.80
13	0	1	0	1	8.00	6.00	19.80	20.80
14	0	0	0.6	0.6	8.60	6.60	19.80	20.80
15	1	1	0.2	0.2	8.80	6.80	19.80	20.80
16	1	1	0.2	0.2	9.00	7.00	19.80	20.80
17	0	0	0.6	0.6	9.60	7.60	19.80	20.80
18	1	1	0.2	0.2	9.80	7.80	19.80	20.80
19	0	1	0	1	9.80	8.80	19.80	20.80
20	0	0	0.6	0.6	10.40	9.40	19.80	20.80
21	1	1	0.2	0.2	10.60	9.60	19.80	20.80
22	1	1	0.2	0.2	10.80	9.80	19.80	20.80
23	0	0	0.6	0.6	11.40	10.40	19.80	20.80
24	1	1	0.2	0.2	11.60	10.60	19.80	20.80
25	1	1	0.2	0.2	11.80	10.80	19.80	20.80
26	0	0	0.6	0.6	12.40	11.40	19.80	20.80
27	1	1	0.2	0.2	12.60	11.60	19.80	20.80
28	1	1	0.2	0.2	12.80	11.80	19.80	20.80
29	0	0	0.6	0.6	13.40	12.40	19.80	20.80
30	1	1	0.2	0.2	13.60	12.60	19.80	20.80
31	1	1	0.2	0.2	13.80	12.80	19.80	20.80
32	0	0	0.6	0.6	14.40	13.40	19.80	20.80
33	1	1	0.2	0.2	14.60	13.60	19.80	20.80
34	1	1	0.2	0.2	14.80	13.80	19.80	20.80
35	0	0	0.6	0.6	15.40	14.40	19.80	20.80
36	1	1	0.2	0.2	15.60	14.60	19.80	20.80
37	1	1	0.2	0.2	15.80	14.80	19.80	20.80
38	0	0	0.6	0.6	16.40	15.40	19.80	20.80
39	1	1	0.2	0.2	16.60	15.60	19.80	20.80
40	1	1	0.2	0.2	16.80	15.80	19.80	20.80
41	1	0	1	0	17.80	15.80	19.80	20.80
42	0	0	0.6	0.6	18.40	16.40	19.80	20.80
43	1	1	0.2	0.2	18.60	16.60	19.80	20.80
44	1	1	0.2	0.2	18.80	16.80	19.80	20.80
45	0	1	0	1	18.80	17.80	19.80	20.80
46	0	1	0	1	18.80	18.80	19.80	20.80
47	0	1	0	1	18.80	19.80	19.80	20.80
48	0	0	0.6	0.6	19.40	20.40	19.80	20.80
49	1	1	0.2	0.2	19.60	20.60	19.80	20.80
50	1	1	0.2	0.2	19.80	20.80	19.80	20.80
