ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	21.00	33.00
2	1	1	0.2	0.2	0.80	0.80	21.00	33.00
3	1	1	0.2	0.2	1.00	1.00	21.00	33.00
4	0	0	0.6	0.6	1.60	1.60	21.00	33.00
5	0	0	0.6	0.6	2.20	2.20	21.00	33.00
6	0	0	0.6	0.6	2.80	2.80	21.00	33.00
7	0	0	0.6	0.6	3.40	3.40	21.00	33.00
8	0	0	0.6	0.6	4.00	4.00	21.00	33.00
9	0	0	0.6	0.6	4.60	4.60	21.00	33.00
10	0	0	0.6	0.6	5.20	5.20	21.00	33.00
11	0	1	0	1	5.20	6.20	21.00	33.00
12	0	0	0.6	0.6	5.80	6.80	21.00	33.00
13	0	0	0.6	0.6	6.40	7.40	21.00	33.00
14	0	0	0.6	0.6	7.00	8.00	21.00	33.00
15	1	0	1	0	8.00	8.00	21.00	33.00
16	0	0	0.6	0.6	8.60	8.60	21.00	33.00
17	0	0	0.6	0.6	9.20	9.20	21.00	33.00
18	0	0	0.6	0.6	9.80	9.80	21.00	33.00
19	0	0	0.6	0.6	10.40	10.40	21.00	33.00
20	0	0	0.6	0.6	11.00	11.00	21.00	33.00
21	0	0	0.6	0.6	11.60	11.60	21.00	33.00
22	0	0	0.6	0.6	12.20	12.20	21.00	33.00
23	0	0	0.6	0.6	12.80	12.80	21.00	33.00
24	0	0	0.6	0.6	13.40	13.40	21.00	33.00
25	0	1	0	1	13.40	14.40	21.00	33.00
26	0	0	0.6	0.6	14.00	15.00	21.00	33.00
27	0	0	0.6	0.6	14.60	15.60	21.00	33.00
28	0	0	0.6	0.6	15.20	16.20	21.00	33.00
29	0	0	0.6	0.6	15.80	16.80	21.00	33.00
30	0	0	0.6	0.6	16.40	17.40	21.00	33.00
31	0	0	0.6	0.6	17.00	18.00	21.00	33.00
32	0	0	0.6	0.6	17.60	18.60	21.00	33.00
33	0	1	0	1	17.60	19.60	21.00	33.00
34	0	1	0	1	17.60	20.60	21.00	33.00
35	0	1	0	1	17.60	21.60	21.00	33.00
36	0	1	0	1	17.60	22.60	21.00	33.00
37	0	1	0	1	17.60	23.60	21.00	33.00
38	0	1	0	1	17.60	24.60	21.00	33.00
39	0	1	0	1	17.60	25.60	21.00	33.00
40	0	1	0	1	17.60	26.60	21.00	33.00
41	0	1	0	1	17.60	27.60	21.00	33.00
42	0	1	0	1	17.60	28.60	21.00	33.00
43	0	1	0	1	17.60	29.60	21.00	33.00
44	0	1	0	1	17.60	30.60	21.00	33.00
45	1	1	0.2	0.2	17.80	30.80	21.00	33.00
46	1	0	1	0	18.80	30.80	21.00	33.00
47	0	1	0	1	18.80	31.80	21.00	33.00
48	0	0	0.6	0.6	19.40	32.40	21.00	33.00
49	1	0	1	0	20.40	32.40	21.00	33.00
50	0	0	0.6	0.6	21.00	33.00	21.00	33.00
