ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	10.60	28.60
2	1	0	1	0	1.60	0.60	10.60	28.60
3	0	1	0	1	1.60	1.60	10.60	28.60
4	1	0	1	0	2.60	1.60	10.60	28.60
5	0	1	0	1	2.60	2.60	10.60	28.60
6	0	0	0.6	0.6	3.20	3.20	10.60	28.60
7	1	0	1	0	4.20	3.20	10.60	28.60
8	0	1	0	1	4.20	4.20	10.60	28.60
9	0	1	0	1	4.20	5.20	10.60	28.60
10	0	1	0	1	4.20	6.20	10.60	28.60
11	0	1	0	1	4.20	7.20	10.60	28.60
12	0	1	0	1	4.20	8.20	10.60	28.60
13	1	1	0.2	0.2	4.40	8.40	10.60	28.60
14	0	1	0	1	4.40	9.40	10.60	28.60
15	0	1	0	1	4.40	10.40	10.60	28.60
16	1	1	0.2	0.2	4.60	10.60	10.60	28.60
17	1	1	0.2	0.2	4.80	10.80	10.60	28.60
18	0	1	0	1	4.80	11.80	10.60	28.60
19	1	1	0.2	0.2	5.00	12.00	10.60	28.60
20	0	1	0	1	5.00	13.00	10.60	28.60
21	1	1	0.2	0.2	5.20	13.20	10.60	28.60
22	0	1	0	1	5.20	14.20	10.60	28.60
23	0	1	0	1	5.20	15.20	10.60	28.60
24	0	1	0	1	5.20	16.20	10.60	28.60
25	0	1	0	1	5.20	17.20	10.60	28.60
26	1	1	0.2	0.2	5.40	17.40	10.60	28.60
27	1	1	0.2	0.2	5.60	17.60	10.60	28.60
28	0	1	0	1	5.60	18.60	10.60	28.60
29	1	1	0.2	0.2	5.80	18.80	10.60	28.60
30	0	1	0	1	5.80	19.80	10.60	28.60
31	0	1	0	1	5.80	20.80	10.60	28.60
32	0	1	0	1	5.80	21.80	10.60	28.60
33	1	1	0.2	0.2	6.00	22.00	10.60	28.60
34	1	1	0.2	0.2	6.20	22.20	10.60	28.60
35	0	1	0	1	6.20	23.20	10.60	28.60
36	1	1	0.2	0.2	6.40	23.40	10.60	28.60
37	1	1	0.2	0.2	6.60	23.60	10.60	28.60
38	1	1	0.2	0.2	6.80	23.80	10.60	28.60
39	0	1	0	1	6.80	24.80	10.60	28.60
40	1	1	0.2	0.2	7.00	25.00	10.60	28.60
41	0	1	0	1	7.00	26.00	10.60	28.60
42	1	1	0.2	0.2	7.20	26.20	10.60	28.60
43	1	1	0.2	0.2	7.40	26.40	10.60	28.60
44	1	1	0.2	0.2	7.60	26.60	10.60	28.60
45	1	0	1	0	8.60	26.60	10.60	28.60
46	0	0	0.6	0.6	9.20	27.20	10.60	28.60
47	1	0	1	0	10.20	27.20	10.60	28.60
48	0	1	0	1	10.20	28.20	10.60	28.60
49	1	1	0.2	0.2	10.40	28.40	10.60	28.60
50	1	1	0.2	0.2	10.60	28.60	10.60	28.60
