ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	24.20	22.20
2	1	0	1	0	1.60	0.60	24.20	22.20
3	1	1	0.2	0.2	1.80	0.80	24.20	22.20
4	1	0	1	0	2.80	0.80	24.20	22.20
5	1	1	0.2	0.2	3.00	1.00	24.20	22.20
6	1	0	1	0	4.00	1.00	24.20	22.20
7	1	1	0.2	0.2	4.20	1.20	24.20	22.20
8	1	0	1	0	5.20	1.20	24.20	22.20
9	0	1	0	1	5.20	2.20	24.20	22.20
10	0	1	0	1	5.20	3.20	24.20	22.20
11	1	1	0.2	0.2	5.40	3.40	24.20	22.20
12	0	0	0.6	0.6	6.00	4.00	24.20	22.20
13	0	0	0.6	0.6	6.60	4.60	24.20	22.20
14	0	1	0	1	6.60	5.60	24.20	22.20
15	1	1	0.2	0.2	6.80	5.80	24.20	22.20
16	0	1	0	1	6.80	6.80	24.20	22.20
17	1	1	0.2	0.2	7.00	7.00	24.20	22.20
18	0	1	0	1	7.00	8.00	24.20	22.20
19	1	0	1	0	8.00	8.00	24.20	22.20
20	0	1	0	1	8.00	9.00	24.20	22.20
21	1	0	1	0	9.00	9.00	24.20	22.20
22	0	1	0	1	9.00	10.00	24.20	22.20
23	1	0	1	0	10.00	10.00	24.20	22.20
24	0	1	0	1	10.00	11.00	24.20	22.20
25	1	0	1	0	11.00	11.00	24.20	22.20
26	1	1	0.2	0.2	11.20	11.20	24.20	22.20
27	1	0	1	0	12.20	11.20	24.20	22.20
28	1	1	0.2	0.2	12.40	11.40	24.20	22.20
29	1	0	1	0	13.40	11.40	24.20	22.20
30	0	1	0	1	13.40	12.40	24.20	22.20
31	1	0	1	0	14.40	12.40	24.20	22.20
32	0	1	0	1	14.40	13.40	24.20	22.20
33	0	0	0.6	0.6	15.00	14.00	24.20	22.20
34	1	0	1	0	16.00	14.00	24.20	22.20
35	0	1	0	1	16.00	15.00	24.20	22.20
36	0	0	0.6	0.6	16.60	15.60	24.20	22.20
37	1	0	1	0	17.60	15.60	24.20	22.20
38	0	1	0	1	17.60	16.60	24.20	22.20
39	0	0	0.6	0.6	18.20	17.20	24.20	22.20
40	1	0	1	0	19.20	17.20	24.20	22.20
41	0	1	0	1	19.20	18.20	24.20	22.20
42	0	0	0.6	0.6	19.80	18.80	24.20	22.20
43	1	0	1	0	20.80	18.80	24.20	22.20
44	0	1	0	1	20.80	19.80	24.20	22.20
45	1	0	1	0	21.80	19.80	24.20	22.20
46	0	1	0	1	21.80	20.80	24.20	22.20
47	1	0	1	0	22.80	20.80	24.20	22.20
48	0	0	0.6	0.6	23.40	21.40	24.20	22.20
49	1	1	0.2	0.2	23.60	21.60	24.20	22.20
50	0	0	0.6	0.6	24.20	22.20	24.20	22.20
