ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	19.20	21.20
2	1	0	1	0	1.20	0.20	19.20	21.20
3	1	0	1	0	2.20	0.20	19.20	21.20
4	1	1	0.2	0.2	2.40	0.40	19.20	21.20
5	1	0	1	0	3.40	0.40	19.20	21.20
6	0	1	0	1	3.40	1.40	19.20	21.20
7	1	1	0.2	0.2	3.60	1.60	19.20	21.20
8	1	1	0.2	0.2	3.80	1.80	19.20	21.20
9	1	1	0.2	0.2	4.00	2.00	19.20	21.20
10	1	0	1	0	5.00	2.00	19.20	21.20
11	1	1	0.2	0.2	5.20	2.20	19.20	21.20
12	0	1	0	1	5.20	3.20	19.20	21.20
13	1	1	0.2	0.2	5.40	3.40	19.20	21.20
14	0	1	0	1	5.40	4.40	19.20	21.20
15	1	1	0.2	0.2	5.60	4.60	19.20	21.20
16	1	1	0.2	0.2	5.80	4.80	19.20	21.20
17	0	1	0	1	5.80	5.80	19.20	21.20
18	1	1	0.2	0.2	6.00	6.00	19.20	21.20
19	0	1	0	1	6.00	7.00	19.20	21.20
20	1	1	0.2	0.2	6.20	7.20	19.20	21.20
21	1	1	0.2	0.2	6.40	7.40	19.20	21.20
22	1	1	0.2	0.2	6.60	7.60	19.20	21.20
23	1	1	0.2	0.2	6.80	7.80	19.20	21.20
24	1	1	0.2	0.2	7.00	8.00	19.20	21.20
25	1	1	0.2	0.2	7.20	8.20	19.20	21.20
26	0	1	0	1	7.20	9.20	19.20	21.20
27	1	0	1	0	8.20	9.20	19.20	21.20
28	0	1	0	1	8.20	10.20	19.20	21.20
29	1	0	1	0	9.20	10.20	19.20	21.20
30	0	1	0	1	9.20	11.20	19.20	21.20
31	1	0	1	0	10.20	11.20	19.20	21.20
32	0	1	0	1	10.20	12.20	19.20	21.20
33	1	0	1	0	11.20	12.20	19.20	21.20
34	0	1	0	1	11.20	13.20	19.20	21.20
35	1	0	1	0	12.20	13.20	19.20	21.20
36	0	1	0	1	12.20	14.20	19.20	21.20
37	1	0	1	0	13.20	14.20	19.20	21.20
38	0	1	0	1	13.20	15.20	19.20	21.20
39	1	0	1	0	14.20	15.20	19.20	21.20
40	0	1	0	1	14.20	16.20	19.20	21.20
41	1	0	1	0	15.20	16.20	19.20	21.20
42	0	1	0	1	15.20	17.20	19.20	21.20
43	1	0	1	0	16.20	17.20	19.20	21.20
44	0	1	0	1	16.20	18.20	19.20	21.20
45	1	0	1	0	17.20	18.20	19.20	21.20
46	0	1	0	1	17.20	19.20	19.20	21.20
47	1	0	1	0	18.20	19.20	19.20	21.20
48	0	1	0	1	18.20	20.20	19.20	21.20
49	1	0	1	0	19.20	20.20	19.20	21.20
50	0	1	0	1	19.20	21.20	19.20	21.20
