ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	17.20	18.20
2	0	0	0.6	0.6	0.60	1.60	17.20	18.20
3	0	0	0.6	0.6	1.20	2.20	17.20	18.20
4	1	1	0.2	0.2	1.40	2.40	17.20	18.20
5	1	1	0.2	0.2	1.60	2.60	17.20	18.20
6	1	1	0.2	0.2	1.80	2.80	17.20	18.20
7	0	0	0.6	0.6	2.40	3.40	17.20	18.20
8	1	1	0.2	0.2	2.60	3.60	17.20	18.20
9	1	1	0.2	0.2	2.80	3.80	17.20	18.20
10	0	0	0.6	0.6	3.40	4.40	17.20	18.20
11	1	0	1	0	4.40	4.40	17.20	18.20
12	0	0	0.6	0.6	5.00	5.00	17.20	18.20
13	1	1	0.2	0.2	5.20	5.20	17.20	18.20
14	1	1	0.2	0.2	5.40	5.40	17.20	18.20
15	0	1	0	1	5.40	6.40	17.20	18.20
16	0	0	0.6	0.6	6.00	7.00	17.20	18.20
17	1	1	0.2	0.2	6.20	7.20	17.20	18.20
18	1	1	0.2	0.2	6.40	7.40	17.20	18.20
19	0	0	0.6	0.6	7.00	8.00	17.20	18.20
20	1	1	0.2	0.2	7.20	8.20	17.20	18.20
21	1	1	0.2	0.2	7.40	8.40	17.20	18.20
22	0	0	0.6	0.6	8.00	9.00	17.20	18.20
23	1	1	0.2	0.2	8.20	9.20	17.20	18.20
24	1	1	0.2	0.2	8.40	9.40	17.20	18.20
25	0	0	0.6	0.6	9.00	10.00	17.20	18.20
26	1	1	0.2	0.2	9.20	10.20	17.20	18.20
27	1	1	0.2	0.2	9.40	10.40	17.20	18.20
28	0	0	0.6	0.6	10.00	11.00	17.20	18.20
29	1	1	0.2	0.2	10.20	11.20	17.20	18.20
30	1	1	0.2	0.2	10.40	11.40	17.20	18.20
31	0	0	0.6	0.6	11.00	12.00	17.20	18.20
32	1	1	0.2	0.2	11.20	12.20	17.20	18.20
33	1	1	0.2	0.2	11.40	12.40	17.20	18.20
34	0	0	0.6	0.6	12.00	13.00	17.20	18.20
35	1	1	0.2	0.2	12.20	13.20	17.20	18.20
36	1	1	0.2	0.2	12.40	13.40	17.20	18.20
37	0	0	0.6	0.6	13.00	14.00	17.20	18.20
38	1	1	0.2	0.2	13.20	14.20	17.20	18.20
39	1	1	0.2	0.2	13.40	14.40	17.20	18.20
40	0	0	0.6	0.6	14.00	15.00	17.20	18.20
41	1	1	0.2	0.2	14.20	15.20	17.20	18.20
42	1	1	0.2	0.2	14.40	15.40	17.20	18.20
43	0	0	0.6	0.6	15.00	16.00	17.20	18.20
44	1	1	0.2	0.2	15.20	16.20	17.20	18.20
45	1	1	0.2	0.2	15.40	16.40	17.20	18.20
46	0	0	0.6	0.6	16.00	17.00	17.20	18.20
47	1	1	0.2	0.2	16.20	17.20	17.20	18.20
48	1	1	0.2	0.2	16.40	17.40	17.20	18.20
49	0	0	0.6	0.6	17.00	18.00	17.20	18.20
50	1	1	0.2	0.2	17.20	18.20	17.20	18.20
