ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	18.80	19.80
2	0	0	0.6	0.6	0.60	1.60	18.80	19.80
3	1	1	0.2	0.2	0.80	1.80	18.80	19.80
4	1	1	0.2	0.2	1.00	2.00	18.80	19.80
5	0	0	0.6	0.6	1.60	2.60	18.80	19.80
6	1	1	0.2	0.2	1.80	2.80	18.80	19.80
7	1	1	0.2	0.2	2.00	3.00	18.80	19.80
8	0	0	0.6	0.6	2.60	3.60	18.80	19.80
9	0	1	0	1	2.60	4.60	18.80	19.80
10	0	0	0.6	0.6	3.20	5.20	18.80	19.80
11	1	1	0.2	0.2	3.40	5.40	18.80	19.80
12	1	1	0.2	0.2	3.60	5.60	18.80	19.80
13	1	0	1	0	4.60	5.60	18.80	19.80
14	0	0	0.6	0.6	5.20	6.20	18.80	19.80
15	1	1	0.2	0.2	5.40	6.40	18.80	19.80
16	1	0	1	0	6.40	6.40	18.80	19.80
17	0	1	0	1	6.40	7.40	18.80	19.80
18	0	0	0.6	0.6	7.00	8.00	18.80	19.80
19	1	0	1	0	8.00	8.00	18.80	19.80
20	0	1	0	1	8.00	9.00	18.80	19.80
21	0	0	0.6	0.6	8.60	9.60	18.80	19.80
22	1	1	0.2	0.2	8.80	9.80	18.80	19.80
23	1	1	0.2	0.2	9.00	10.00	18.80	19.80
24	0	0	0.6	0.6	9.60	10.60	18.80	19.80
25	1	1	0.2	0.2	9.80	10.80	18.80	19.80
26	1	1	0.2	0.2	10.00	11.00	18.80	19.80
27	0	0	0.6	0.6	10.60	11.60	18.80	19.80
28	1	1	0.2	0.2	10.80	11.80	18.80	19.80
29	1	1	0.2	0.2	11.00	12.00	18.80	19.80
30	0	0	0.6	0.6	11.60	12.60	18.80	19.80
31	1	1	0.2	0.2	11.80	12.80	18.80	19.80
32	1	1	0.2	0.2	12.00	13.00	18.80	19.80
33	0	0	0.6	0.6	12.60	13.60	18.80	19.80
34	1	1	0.2	0.2	12.80	13.80	18.80	19.80
35	1	1	0.2	0.2	13.00	14.00	18.80	19.80
36	0	0	0.6	0.6	13.60	14.60	18.80	19.80
37	1	1	0.2	0.2	13.80	14.80	18.80	19.80
38	1	1	0.2	0.2	14.00	15.00	18.80	19.80
39	0	0	0.6	0.6	14.60	15.60	18.80	19.80
40	1	1	0.2	0.2	14.80	15.80	18.80	19.80
41	1	1	0.2	0.2	15.00	16.00	18.80	19.80
42	0	0	0.6	0.6	15.60	16.60	18.80	19.80
43	1	1	0.2	0.2	15.80	16.80	18.80	19.80
44	0	1	0	1	15.80	17.80	18.80	19.80
45	1	0	1	0	16.80	17.80	18.80	19.80
46	0	0	0.6	0.6	17.40	18.40	18.80	19.80
47	0	1	0	1	17.40	19.40	18.80	19.80
48	1	0	1	0	18.40	19.40	18.80	19.80
49	1	1	0.2	0.2	18.60	19.60	18.80	19.80
50	1	1	0.2	0.2	18.80	19.80	18.80	19.80
