ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	16.40	19.40
2	0	0	0.6	0.6	0.80	0.80	16.40	19.40
3	0	1	0	1	0.80	1.80	16.40	19.40
4	0	0	0.6	0.6	1.40	2.40	16.40	19.40
5	1	1	0.2	0.2	1.60	2.60	16.40	19.40
6	1	1	0.2	0.2	1.80	2.80	16.40	19.40
7	1	0	1	0	2.80	2.80	16.40	19.40
8	0	0	0.6	0.6	3.40	3.40	16.40	19.40
9	1	1	0.2	0.2	3.60	3.60	16.40	19.40
10	1	1	0.2	0.2	3.80	3.80	16.40	19.40
11	0	0	0.6	0.6	4.40	4.40	16.40	19.40
12	1	1	0.2	0.2	4.60	4.60	16.40	19.40
13	1	1	0.2	0.2	4.80	4.80	16.40	19.40
14	0	0	0.6	0.6	5.40	5.40	16.40	19.40
15	1	1	0.2	0.2	5.60	5.60	16.40	19.40
16	1	1	0.2	0.2	5.80	5.80	16.40	19.40
17	0	0	0.6	0.6	6.40	6.40	16.40	19.40
18	1	1	0.2	0.2	6.60	6.60	16.40	19.40
19	1	1	0.2	0.2	6.80	6.80	16.40	19.40
20	0	0	0.6	0.6	7.40	7.40	16.40	19.40
21	1	1	0.2	0.2	7.60	7.60	16.40	19.40
22	1	1	0.2	0.2	7.80	7.80	16.40	19.40
23	0	0	0.6	0.6	8.40	8.40	16.40	19.40
24	1	1	0.2	0.2	8.60	8.60	16.40	19.40
25	1	1	0.2	0.2	8.80	8.80	16.40	19.40
26	0	0	0.6	0.6	9.40	9.40	16.40	19.40
27	1	1	0.2	0.2	9.60	9.60	16.40	19.40
28	1	1	0.2	0.2	9.80	9.80	16.40	19.40
29	0	0	0.6	0.6	10.40	10.40	16.40	19.40
30	1	1	0.2	0.2	10.60	10.60	16.40	19.40
31	1	1	0.2	0.2	10.80	10.80	16.40	19.40
32	0	0	0.6	0.6	11.40	11.40	16.40	19.40
33	0	1	0	1	11.40	12.40	16.40	19.40
34	0	0	0.6	0.6	12.00	13.00	16.40	19.40
35	1	1	0.2	0.2	12.20	13.20	16.40	19.40
36	1	1	0.2	0.2	12.40	13.40	16.40	19.40
37	0	0	0.6	0.6	13.00	14.00	16.40	19.40
38	1	1	0.2	0.2	13.20	14.20	16.40	19.40
39	1	1	0.2	0.2	13.40	14.40	16.40	19.40
40	0	0	0.6	0.6	14.00	15.00	16.40	19.40
41	1	1	0.2	0.2	14.20	15.20	16.40	19.40
42	1	1	0.2	0.2	14.40	15.40	16.40	19.40
43	0	0	0.6	0.6	15.00	16.00	16.40	19.40
44	1	1	0.2	0.2	15.20	16.20	16.40	19.40
45	1	1	0.2	0.2	15.40	16.40	16.40	19.40
46	0	0	0.6	0.6	16.00	17.00	16.40	19.40
47	1	1	0.2	0.2	16.20	17.20	16.40	19.40
48	1	1	0.2	0.2	16.40	17.40	16.40	19.40
49	0	1	0	1	16.40	18.40	16.40	19.40
50	0	1	0	1	16.40	19.40	16.40	19.40
