ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	15.20	25.20
2	0	0	0.6	0.6	1.20	1.20	15.20	25.20
3	1	0	1	0	2.20	1.20	15.20	25.20
4	0	0	0.6	0.6	2.80	1.80	15.20	25.20
5	1	1	0.2	0.2	3.00	2.00	15.20	25.20
6	1	1	0.2	0.2	3.20	2.20	15.20	25.20
7	0	1	0	1	3.20	3.20	15.20	25.20
8	0	0	0.6	0.6	3.80	3.80	15.20	25.20
9	1	1	0.2	0.2	4.00	4.00	15.20	25.20
10	1	1	0.2	0.2	4.20	4.20	15.20	25.20
11	0	0	0.6	0.6	4.80	4.80	15.20	25.20
12	1	1	0.2	0.2	5.00	5.00	15.20	25.20
13	1	1	0.2	0.2	5.20	5.20	15.20	25.20
14	0	0	0.6	0.6	5.80	5.80	15.20	25.20
15	1	1	0.2	0.2	6.00	6.00	15.20	25.20
16	1	1	0.2	0.2	6.20	6.20	15.20	25.20
17	0	0	0.6	0.6	6.80	6.80	15.20	25.20
18	1	1	0.2	0.2	7.00	7.00	15.20	25.20
19	1	1	0.2	0.2	7.20	7.20	15.20	25.20
20	0	0	0.6	0.6	7.80	7.80	15.20	25.20
21	1	1	0.2	0.2	8.00	8.00	15.20	25.20
22	0	1	0	1	8.00	9.00	15.20	25.20
23	0	0	0.6	0.6	8.60	9.60	15.20	25.20
24	1	1	0.2	0.2	8.80	9.80	15.20	25.20
25	1	1	0.2	0.2	9.00	10.00	15.20	25.20
26	0	0	0.6	0.6	9.60	10.60	15.20	25.20
27	0	1	0	1	9.60	11.60	15.20	25.20
28	1	0	1	0	10.60	11.60	15.20	25.20
29	0	0	0.6	0.6	11.20	12.20	15.20	25.20
30	0	1	0	1	11.20	13.20	15.20	25.20
31	0	0	0.6	0.6	11.80	13.80	15.20	25.20
32	1	1	0.2	0.2	12.00	14.00	15.20	25.20
33	1	1	0.2	0.2	12.20	14.20	15.20	25.20
34	0	1	0	1	12.20	15.20	15.20	25.20
35	0	0	0.6	0.6	12.80	15.80	15.20	25.20
36	1	1	0.2	0.2	13.00	16.00	15.20	25.20
37	1	1	0.2	0.2	13.20	16.20	15.20	25.20
38	0	1	0	1	13.20	17.20	15.20	25.20
39	0	1	0	1	13.20	18.20	15.20	25.20
40	0	1	0	1	13.20	19.20	15.20	25.20
41	0	0	0.6	0.6	13.80	19.80	15.20	25.20
42	1	1	0.2	0.2	14.00	20.00	15.20	25.20
43	1	1	0.2	0.2	14.20	20.20	15.20	25.20
44	0	1	0	1	14.20	21.20	15.20	25.20
45	0	1	0	1	14.20	22.20	15.20	25.20
46	0	1	0	1	14.20	23.20	15.20	25.20
47	0	1	0	1	14.20	24.20	15.20	25.20
48	0	0	0.6	0.6	14.80	24.80	15.20	25.20
49	1	1	0.2	0.2	15.00	25.00	15.20	25.20
50	1	1	0.2	0.2	15.20	25.20	15.20	25.20
