ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	40.20	14.20
2	0	0	0.6	0.6	0.60	1.60	40.20	14.20
3	0	0	0.6	0.6	1.20	2.20	40.20	14.20
4	0	0	0.6	0.6	1.80	2.80	40.20	14.20
5	0	0	0.6	0.6	2.40	3.40	40.20	14.20
6	1	0	1	0	3.40	3.40	40.20	14.20
7	0	0	0.6	0.6	4.00	4.00	40.20	14.20
8	0	0	0.6	0.6	4.60	4.60	40.20	14.20
9	0	0	0.6	0.6	5.20	5.20	40.20	14.20
10	0	0	0.6	0.6	5.80	5.80	40.20	14.20
11	0	0	0.6	0.6	6.40	6.40	40.20	14.20
12	0	0	0.6	0.6	7.00	7.00	40.20	14.20
13	0	0	0.6	0.6	7.60	7.60	40.20	14.20
14	0	0	0.6	0.6	8.20	8.20	40.20	14.20
15	0	0	0.6	0.6	8.80	8.80	40.20	14.20
16	0	0	0.6	0.6	9.40	9.40	40.20	14.20
17	0	0	0.6	0.6	10.00	10.00	40.20	14.20
18	0	0	0.6	0.6	10.60	10.60	40.20	14.20
19	0	0	0.6	0.6	11.20	11.20	40.20	14.20
20	0	0	0.6	0.6	11.80	11.80	40.20	14.20
21	0	0	0.6	0.6	12.40	12.40	40.20	14.20
22	0	0	0.6	0.6	13.00	13.00	40.20	14.20
23	0	0	0.6	0.6	13.60	13.60	40.20	14.20
24	0	0	0.6	0.6	14.20	14.20	40.20	14.20
25	1	0	1	0	15.20	14.20	40.20	14.20
26	1	0	1	0	16.20	14.20	40.20	14.20
27	1	0	1	0	17.20	14.20	40.20	14.20
28	1	0	1	0	18.20	14.20	40.20	14.20
29	1	0	1	0	19.20	14.20	40.20	14.20
30	1	0	1	0	20.20	14.20	40.20	14.20
31	1	0	1	0	21.20	14.20	40.20	14.20
32	1	0	1	0	22.20	14.20	40.20	14.20
33	1	0	1	0	23.20	14.20	40.20	14.20
34	1	0	1	0	24.20	14.20	40.20	14.20
35	1	0	1	0	25.20	14.20	40.20	14.20
36	1	0	1	0	26.20	14.20	40.20	14.20
37	1	0	1	0	27.20	14.20	40.20	14.20
38	1	0	1	0	28.20	14.20	40.20	14.20
39	1	0	1	0	29.20	14.20	40.20	14.20
40	1	0	1	0	30.20	14.20	40.20	14.20
41	1	0	1	0	31.20	14.20	40.20	14.20
42	1	0	1	0	32.20	14.20	40.20	14.20
43	1	0	1	0	33.20	14.20	40.20	14.20
44	1	0	1	0	34.20	14.20	40.20	14.20
45	1	0	1	0	35.20	14.20	40.20	14.20
46	1	0	1	0	36.20	14.20	40.20	14.20
47	1	0	1	0	37.20	14.20	40.20	14.20
48	1	0	1	0	38.20	14.20	40.20	14.20
49	1	0	1	0	39.20	14.20	40.20	14.20
50	1	0	1	0	40.20	14.20	40.20	14.20
