ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	18.40	22.40
2	0	0	0.6	0.6	1.60	0.60	18.40	22.40
3	0	0	0.6	0.6	2.20	1.20	18.40	22.40
4	0	1	0	1	2.20	2.20	18.40	22.40
5	0	1	0	1	2.20	3.20	18.40	22.40
6	0	0	0.6	0.6	2.80	3.80	18.40	22.40
7	0	1	0	1	2.80	4.80	18.40	22.40
8	1	0	1	0	3.80	4.80	18.40	22.40
9	1	0	1	0	4.80	4.80	18.40	22.40
10	0	0	0.6	0.6	5.40	5.40	18.40	22.40
11	1	1	0.2	0.2	5.60	5.60	18.40	22.40
12	1	1	0.2	0.2	5.80	5.80	18.40	22.40
13	0	0	0.6	0.6	6.40	6.40	18.40	22.40
14	1	1	0.2	0.2	6.60	6.60	18.40	22.40
15	1	1	0.2	0.2	6.80	6.80	18.40	22.40
16	0	0	0.6	0.6	7.40	7.40	18.40	22.40
17	1	1	0.2	0.2	7.60	7.60	18.40	22.40
18	1	1	0.2	0.2	7.80	7.80	18.40	22.40
19	0	0	0.6	0.6	8.40	8.40	18.40	22.40
20	1	1	0.2	0.2	8.60	8.60	18.40	22.40
21	1	1	0.2	0.2	8.80	8.80	18.40	22.40
22	0	0	0.6	0.6	9.40	9.40	18.40	22.40
23	1	1	0.2	0.2	9.60	9.60	18.40	22.40
24	1	1	0.2	0.2	9.80	9.80	18.40	22.40
25	0	0	0.6	0.6	10.40	10.40	18.40	22.40
26	1	1	0.2	0.2	10.60	10.60	18.40	22.40
27	1	1	0.2	0.2	10.80	10.80	18.40	22.40
28	0	0	0.6	0.6	11.40	11.40	18.40	22.40
29	1	0	1	0	12.40	11.40	18.40	22.40
30	0	1	0	1	12.40	12.40	18.40	22.40
31	0	1	0	1	12.40	13.40	18.40	22.40
32	0	0	0.6	0.6	13.00	14.00	18.40	22.40
33	1	1	0.2	0.2	13.20	14.20	18.40	22.40
34	1	1	0.2	0.2	13.40	14.40	18.40	22.40
35	0	0	0.6	0.6	14.00	15.00	18.40	22.40
36	1	0	1	0	15.00	15.00	18.40	22.40
37	0	0	0.6	0.6	15.60	15.60	18.40	22.40
38	1	1	0.2	0.2	15.80	15.80	18.40	22.40
39	1	1	0.2	0.2	16.00	16.00	18.40	22.40
40	0	1	0	1	16.00	17.00	18.40	22.40
41	0	0	0.6	0.6	16.60	17.60	18.40	22.40
42	1	1	0.2	0.2	16.80	17.80	18.40	22.40
43	0	1	0	1	16.80	18.80	18.40	22.40
44	1	0	1	0	17.80	18.80	18.40	22.40
45	0	1	0	1	17.80	19.80	18.40	22.40
46	1	1	0.2	0.2	18.00	20.00	18.40	22.40
47	0	1	0	1	18.00	21.00	18.40	22.40
48	1	1	0.2	0.2	18.20	21.20	18.40	22.40
49	0	1	0	1	18.20	22.20	18.40	22.40
50	1	1	0.2	0.2	18.40	22.40	18.40	22.40
