ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	18.80	18.80
2	0	0	0.6	0.6	0.60	1.60	18.80	18.80
3	1	1	0.2	0.2	0.80	1.80	18.80	18.80
4	1	1	0.2	0.2	1.00	2.00	18.80	18.80
5	0	0	0.6	0.6	1.60	2.60	18.80	18.80
6	1	1	0.2	0.2	1.80	2.80	18.80	18.80
7	1	1	0.2	0.2	2.00	3.00	18.80	18.80
8	0	0	0.6	0.6	2.60	3.60	18.80	18.80
9	1	1	0.2	0.2	2.80	3.80	18.80	18.80
10	1	1	0.2	0.2	3.00	4.00	18.80	18.80
11	0	0	0.6	0.6	3.60	4.60	18.80	18.80
12	1	1	0.2	0.2	3.80	4.80	18.80	18.80
13	1	1	0.2	0.2	4.00	5.00	18.80	18.80
14	0	0	0.6	0.6	4.60	5.60	18.80	18.80
15	1	1	0.2	0.2	4.80	5.80	18.80	18.80
16	1	1	0.2	0.2	5.00	6.00	18.80	18.80
17	0	0	0.6	0.6	5.60	6.60	18.80	18.80
18	0	1	0	1	5.60	7.60	18.80	18.80
19	0	0	0.6	0.6	6.20	8.20	18.80	18.80
20	1	1	0.2	0.2	6.40	8.40	18.80	18.80
21	1	1	0.2	0.2	6.60	8.60	18.80	18.80
22	1	0	1	0	7.60	8.60	18.80	18.80
23	0	1	0	1	7.60	9.60	18.80	18.80
24	0	0	0.6	0.6	8.20	10.20	18.80	18.80
25	1	1	0.2	0.2	8.40	10.40	18.80	18.80
26	1	0	1	0	9.40	10.40	18.80	18.80
27	0	0	0.6	0.6	10.00	11.00	18.80	18.80
28	1	1	0.2	0.2	10.20	11.20	18.80	18.80
29	1	1	0.2	0.2	10.40	11.40	18.80	18.80
30	0	0	0.6	0.6	11.00	12.00	18.80	18.80
31	1	1	0.2	0.2	11.20	12.20	18.80	18.80
32	1	1	0.2	0.2	11.40	12.40	18.80	18.80
33	0	0	0.6	0.6	12.00	13.00	18.80	18.80
34	1	1	0.2	0.2	12.20	13.20	18.80	18.80
35	1	1	0.2	0.2	12.40	13.40	18.80	18.80
36	0	0	0.6	0.6	13.00	14.00	18.80	18.80
37	1	1	0.2	0.2	13.20	14.20	18.80	18.80
38	1	1	0.2	0.2	13.40	14.40	18.80	18.80
39	0	0	0.6	0.6	14.00	15.00	18.80	18.80
40	1	1	0.2	0.2	14.20	15.20	18.80	18.80
41	1	1	0.2	0.2	14.40	15.40	18.80	18.80
42	0	0	0.6	0.6	15.00	16.00	18.80	18.80
43	1	1	0.2	0.2	15.20	16.20	18.80	18.80
44	1	1	0.2	0.2	15.40	16.40	18.80	18.80
45	0	0	0.6	0.6	16.00	17.00	18.80	18.80
46	1	1	0.2	0.2	16.20	17.20	18.80	18.80
47	1	0	1	0	17.20	17.20	18.80	18.80
48	0	1	0	1	17.20	18.20	18.80	18.80
49	0	0	0.6	0.6	17.80	18.80	18.80	18.80
50	1	0	1	0	18.80	18.80	18.80	18.80
