ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	18.60	19.60
2	0	0	0.6	0.6	1.20	1.20	18.60	19.60
3	1	0	1	0	2.20	1.20	18.60	19.60
4	0	0	0.6	0.6	2.80	1.80	18.60	19.60
5	0	1	0	1	2.80	2.80	18.60	19.60
6	0	1	0	1	2.80	3.80	18.60	19.60
7	0	0	0.6	0.6	3.40	4.40	18.60	19.60
8	0	1	0	1	3.40	5.40	18.60	19.60
9	1	0	1	0	4.40	5.40	18.60	19.60
10	0	0	0.6	0.6	5.00	6.00	18.60	19.60
11	1	1	0.2	0.2	5.20	6.20	18.60	19.60
12	1	1	0.2	0.2	5.40	6.40	18.60	19.60
13	0	0	0.6	0.6	6.00	7.00	18.60	19.60
14	1	1	0.2	0.2	6.20	7.20	18.60	19.60
15	1	1	0.2	0.2	6.40	7.40	18.60	19.60
16	0	0	0.6	0.6	7.00	8.00	18.60	19.60
17	1	0	1	0	8.00	8.00	18.60	19.60
18	0	0	0.6	0.6	8.60	8.60	18.60	19.60
19	1	1	0.2	0.2	8.80	8.80	18.60	19.60
20	1	1	0.2	0.2	9.00	9.00	18.60	19.60
21	0	1	0	1	9.00	10.00	18.60	19.60
22	0	0	0.6	0.6	9.60	10.60	18.60	19.60
23	1	1	0.2	0.2	9.80	10.80	18.60	19.60
24	0	1	0	1	9.80	11.80	18.60	19.60
25	1	0	1	0	10.80	11.80	18.60	19.60
26	0	0	0.6	0.6	11.40	12.40	18.60	19.60
27	0	1	0	1	11.40	13.40	18.60	19.60
28	1	0	1	0	12.40	13.40	18.60	19.60
29	0	0	0.6	0.6	13.00	14.00	18.60	19.60
30	1	1	0.2	0.2	13.20	14.20	18.60	19.60
31	1	1	0.2	0.2	13.40	14.40	18.60	19.60
32	0	0	0.6	0.6	14.00	15.00	18.60	19.60
33	1	0	1	0	15.00	15.00	18.60	19.60
34	0	1	0	1	15.00	16.00	18.60	19.60
35	0	0	0.6	0.6	15.60	16.60	18.60	19.60
36	1	1	0.2	0.2	15.80	16.80	18.60	19.60
37	1	1	0.2	0.2	16.00	17.00	18.60	19.60
38	1	1	0.2	0.2	16.20	17.20	18.60	19.60
39	1	1	0.2	0.2	16.40	17.40	18.60	19.60
40	1	1	0.2	0.2	16.60	17.60	18.60	19.60
41	1	1	0.2	0.2	16.80	17.80	18.60	19.60
42	1	1	0.2	0.2	17.00	18.00	18.60	19.60
43	1	1	0.2	0.2	17.20	18.20	18.60	19.60
44	1	1	0.2	0.2	17.40	18.40	18.60	19.60
45	1	1	0.2	0.2	17.60	18.60	18.60	19.60
46	1	1	0.2	0.2	17.80	18.80	18.60	19.60
47	1	1	0.2	0.2	18.00	19.00	18.60	19.60
48	1	1	0.2	0.2	18.20	19.20	18.60	19.60
49	1	1	0.2	0.2	18.40	19.40	18.60	19.60
50	1	1	0.2	0.2	18.60	19.60	18.60	19.60
