ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	29.20	28.20
2	0	0	0.6	0.6	0.80	0.80	29.20	28.20
3	1	0	1	0	1.80	0.80	29.20	28.20
4	0	0	0.6	0.6	2.40	1.40	29.20	28.20
5	1	1	0.2	0.2	2.60	1.60	29.20	28.20
6	1	1	0.2	0.2	2.80	1.80	29.20	28.20
7	0	0	0.6	0.6	3.40	2.40	29.20	28.20
8	0	0	0.6	0.6	4.00	3.00	29.20	28.20
9	0	0	0.6	0.6	4.60	3.60	29.20	28.20
10	0	0	0.6	0.6	5.20	4.20	29.20	28.20
11	0	0	0.6	0.6	5.80	4.80	29.20	28.20
12	0	0	0.6	0.6	6.40	5.40	29.20	28.20
13	0	0	0.6	0.6	7.00	6.00	29.20	28.20
14	0	0	0.6	0.6	7.60	6.60	29.20	28.20
15	0	0	0.6	0.6	8.20	7.20	29.20	28.20
16	0	0	0.6	0.6	8.80	7.80	29.20	28.20
17	0	0	0.6	0.6	9.40	8.40	29.20	28.20
18	0	0	0.6	0.6	10.00	9.00	29.20	28.20
19	0	0	0.6	0.6	10.60	9.60	29.20	28.20
20	0	0	0.6	0.6	11.20	10.20	29.20	28.20
21	0	0	0.6	0.6	11.80	10.80	29.20	28.20
22	0	0	0.6	0.6	12.40	11.40	29.20	28.20
23	0	0	0.6	0.6	13.00	12.00	29.20	28.20
24	0	0	0.6	0.6	13.60	12.60	29.20	28.20
25	0	0	0.6	0.6	14.20	13.20	29.20	28.20
26	0	0	0.6	0.6	14.80	13.80	29.20	28.20
27	0	0	0.6	0.6	15.40	14.40	29.20	28.20
28	0	0	0.6	0.6	16.00	15.00	29.20	28.20
29	0	0	0.6	0.6	16.60	15.60	29.20	28.20
30	0	0	0.6	0.6	17.20	16.20	29.20	28.20
31	0	0	0.6	0.6	17.80	16.80	29.20	28.20
32	0	0	0.6	0.6	18.40	17.40	29.20	28.20
33	0	0	0.6	0.6	19.00	18.00	29.20	28.20
34	0	0	0.6	0.6	19.60	18.60	29.20	28.20
35	0	0	0.6	0.6	20.20	19.20	29.20	28.20
36	0	0	0.6	0.6	20.80	19.80	29.20	28.20
37	0	0	0.6	0.6	21.40	20.40	29.20	28.20
38	0	0	0.6	0.6	22.00	21.00	29.20	28.20
39	0	0	0.6	0.6	22.60	21.60	29.20	28.20
40	0	0	0.6	0.6	23.20	22.20	29.20	28.20
41	0	0	0.6	0.6	23.80	22.80	29.20	28.20
42	0	0	0.6	0.6	24.40	23.40	29.20	28.20
43	0	0	0.6	0.6	25.00	24.00	29.20	28.20
44	0	0	0.6	0.6	25.60	24.60	29.20	28.20
45	0	0	0.6	0.6	26.20	25.20	29.20	28.20
46	0	0	0.6	0.6	26.80	25.80	29.20	28.20
47	0	0	0.6	0.6	27.40	26.40	29.20	28.20
48	0	0	0.6	0.6	28.00	27.00	29.20	28.20
49	0	0	0.6	0.6	28.60	27.60	29.20	28.20
50	0	0	0.6	0.6	29.20	28.20	29.20	28.20
