ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	24.80	16.80
2	1	1	0.2	0.2	1.20	0.20	24.80	16.80
3	1	0	1	0	2.20	0.20	24.80	16.80
4	0	1	0	1	2.20	1.20	24.80	16.80
5	0	1	0	1	2.20	2.20	24.80	16.80
6	1	1	0.2	0.2	2.40	2.40	24.80	16.80
7	1	0	1	0	3.40	2.40	24.80	16.80
8	1	0	1	0	4.40	2.40	24.80	16.80
9	1	1	0.2	0.2	4.60	2.60	24.80	16.80
10	1	0	1	0	5.60	2.60	24.80	16.80
11	1	1	0.2	0.2	5.80	2.80	24.80	16.80
12	1	0	1	0	6.80	2.80	24.80	16.80
13	1	1	0.2	0.2	7.00	3.00	24.80	16.80
14	1	0	1	0	8.00	3.00	24.80	16.80
15	1	1	0.2	0.2	8.20	3.20	24.80	16.80
16	1	1	0.2	0.2	8.40	3.40	24.80	16.80
17	0	1	0	1	8.40	4.40	24.80	16.80
18	1	1	0.2	0.2	8.60	4.60	24.80	16.80
19	1	1	0.2	0.2	8.80	4.80	24.80	16.80
20	1	1	0.2	0.2	9.00	5.00	24.80	16.80
21	1	0	1	0	10.00	5.00	24.80	16.80
22	1	1	0.2	0.2	10.20	5.20	24.80	16.80
23	0	1	0	1	10.20	6.20	24.80	16.80
24	0	1	0	1	10.20	7.20	24.80	16.80
25	1	1	0.2	0.2	10.40	7.40	24.80	16.80
26	1	1	0.2	0.2	10.60	7.60	24.80	16.80
27	1	0	1	0	11.60	7.60	24.80	16.80
28	1	1	0.2	0.2	11.80	7.80	24.80	16.80
29	1	0	1	0	12.80	7.80	24.80	16.80
30	0	1	0	1	12.80	8.80	24.80	16.80
31	1	0	1	0	13.80	8.80	24.80	16.80
32	0	0	0.6	0.6	14.40	9.40	24.80	16.80
33	1	0	1	0	15.40	9.40	24.80	16.80
34	1	1	0.2	0.2	15.60	9.60	24.80	16.80
35	0	0	0.6	0.6	16.20	10.20	24.80	16.80
36	0	0	0.6	0.6	16.80	10.80	24.80	16.80
37	1	0	1	0	17.80	10.80	24.80	16.80
38	1	1	0.2	0.2	18.00	11.00	24.80	16.80
39	1	0	1	0	19.00	11.00	24.80	16.80
40	1	1	0.2	0.2	19.20	11.20	24.80	16.80
41	1	1	0.2	0.2	19.40	11.40	24.80	16.80
42	0	0	0.6	0.6	20.00	12.00	24.80	16.80
43	0	0	0.6	0.6	20.60	12.60	24.80	16.80
44	0	0	0.6	0.6	21.20	13.20	24.80	16.80
45	0	0	0.6	0.6	21.80	13.80	24.80	16.80
46	0	0	0.6	0.6	22.40	14.40	24.80	16.80
47	0	0	0.6	0.6	23.00	15.00	24.80	16.80
48	0	0	0.6	0.6	23.60	15.60	24.80	16.80
49	0	0	0.6	0.6	24.20	16.20	24.80	16.80
50	0	0	0.6	0.6	24.80	16.80	24.80	16.80
