ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	23.20	21.20
2	1	1	0.2	0.2	1.20	0.20	23.20	21.20
3	1	1	0.2	0.2	1.40	0.40	23.20	21.20
4	1	1	0.2	0.2	1.60	0.60	23.20	21.20
5	0	1	0	1	1.60	1.60	23.20	21.20
6	1	1	0.2	0.2	1.80	1.80	23.20	21.20
7	1	0	1	0	2.80	1.80	23.20	21.20
8	1	1	0.2	0.2	3.00	2.00	23.20	21.20
9	1	0	1	0	4.00	2.00	23.20	21.20
10	1	1	0.2	0.2	4.20	2.20	23.20	21.20
11	0	1	0	1	4.20	3.20	23.20	21.20
12	0	1	0	1	4.20	4.20	23.20	21.20
13	1	1	0.2	0.2	4.40	4.40	23.20	21.20
14	1	1	0.2	0.2	4.60	4.60	23.20	21.20
15	1	0	1	0	5.60	4.60	23.20	21.20
16	1	1	0.2	0.2	5.80	4.80	23.20	21.20
17	1	1	0.2	0.2	6.00	5.00	23.20	21.20
18	1	1	0.2	0.2	6.20	5.20	23.20	21.20
19	1	1	0.2	0.2	6.40	5.40	23.20	21.20
20	1	1	0.2	0.2	6.60	5.60	23.20	21.20
21	1	1	0.2	0.2	6.80	5.80	23.20	21.20
22	1	1	0.2	0.2	7.00	6.00	23.20	21.20
23	1	1	0.2	0.2	7.20	6.20	23.20	21.20
24	1	0	1	0	8.20	6.20	23.20	21.20
25	1	1	0.2	0.2	8.40	6.40	23.20	21.20
26	0	0	0.6	0.6	9.00	7.00	23.20	21.20
27	1	0	1	0	10.00	7.00	23.20	21.20
28	0	1	0	1	10.00	8.00	23.20	21.20
29	0	0	0.6	0.6	10.60	8.60	23.20	21.20
30	0	0	0.6	0.6	11.20	9.20	23.20	21.20
31	0	0	0.6	0.6	11.80	9.80	23.20	21.20
32	0	0	0.6	0.6	12.40	10.40	23.20	21.20
33	0	0	0.6	0.6	13.00	11.00	23.20	21.20
34	0	0	0.6	0.6	13.60	11.60	23.20	21.20
35	0	0	0.6	0.6	14.20	12.20	23.20	21.20
36	0	0	0.6	0.6	14.80	12.80	23.20	21.20
37	0	0	0.6	0.6	15.40	13.40	23.20	21.20
38	0	0	0.6	0.6	16.00	14.00	23.20	21.20
39	0	0	0.6	0.6	16.60	14.60	23.20	21.20
40	0	0	0.6	0.6	17.20	15.20	23.20	21.20
41	0	0	0.6	0.6	17.80	15.80	23.20	21.20
42	0	0	0.6	0.6	18.40	16.40	23.20	21.20
43	0	0	0.6	0.6	19.00	17.00	23.20	21.20
44	0	0	0.6	0.6	19.60	17.60	23.20	21.20
45	0	0	0.6	0.6	20.20	18.20	23.20	21.20
46	0	0	0.6	0.6	20.80	18.80	23.20	21.20
47	0	0	0.6	0.6	21.40	19.40	23.20	21.20
48	0	0	0.6	0.6	22.00	20.00	23.20	21.20
49	0	0	0.6	0.6	22.60	20.60	23.20	21.20
50	0	0	0.6	0.6	23.20	21.20	23.20	21.20
