ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	15.00	25.00
2	0	0	0.6	0.6	0.60	1.60	15.00	25.00
3	1	0	1	0	1.60	1.60	15.00	25.00
4	0	0	0.6	0.6	2.20	2.20	15.00	25.00
5	1	1	0.2	0.2	2.40	2.40	15.00	25.00
6	1	1	0.2	0.2	2.60	2.60	15.00	25.00
7	0	1	0	1	2.60	3.60	15.00	25.00
8	0	0	0.6	0.6	3.20	4.20	15.00	25.00
9	1	1	0.2	0.2	3.40	4.40	15.00	25.00
10	1	1	0.2	0.2	3.60	4.60	15.00	25.00
11	0	0	0.6	0.6	4.20	5.20	15.00	25.00
12	1	1	0.2	0.2	4.40	5.40	15.00	25.00
13	1	1	0.2	0.2	4.60	5.60	15.00	25.00
14	0	0	0.6	0.6	5.20	6.20	15.00	25.00
15	1	1	0.2	0.2	5.40	6.40	15.00	25.00
16	1	1	0.2	0.2	5.60	6.60	15.00	25.00
17	0	0	0.6	0.6	6.20	7.20	15.00	25.00
18	0	1	0	1	6.20	8.20	15.00	25.00
19	0	0	0.6	0.6	6.80	8.80	15.00	25.00
20	1	1	0.2	0.2	7.00	9.00	15.00	25.00
21	1	1	0.2	0.2	7.20	9.20	15.00	25.00
22	1	0	1	0	8.20	9.20	15.00	25.00
23	0	0	0.6	0.6	8.80	9.80	15.00	25.00
24	1	1	0.2	0.2	9.00	10.00	15.00	25.00
25	1	0	1	0	10.00	10.00	15.00	25.00
26	0	1	0	1	10.00	11.00	15.00	25.00
27	0	1	0	1	10.00	12.00	15.00	25.00
28	0	1	0	1	10.00	13.00	15.00	25.00
29	0	0	0.6	0.6	10.60	13.60	15.00	25.00
30	1	1	0.2	0.2	10.80	13.80	15.00	25.00
31	1	1	0.2	0.2	11.00	14.00	15.00	25.00
32	0	0	0.6	0.6	11.60	14.60	15.00	25.00
33	1	1	0.2	0.2	11.80	14.80	15.00	25.00
34	1	1	0.2	0.2	12.00	15.00	15.00	25.00
35	0	0	0.6	0.6	12.60	15.60	15.00	25.00
36	1	1	0.2	0.2	12.80	15.80	15.00	25.00
37	1	1	0.2	0.2	13.00	16.00	15.00	25.00
38	0	1	0	1	13.00	17.00	15.00	25.00
39	0	0	0.6	0.6	13.60	17.60	15.00	25.00
40	1	1	0.2	0.2	13.80	17.80	15.00	25.00
41	1	1	0.2	0.2	14.00	18.00	15.00	25.00
42	0	1	0	1	14.00	19.00	15.00	25.00
43	0	1	0	1	14.00	20.00	15.00	25.00
44	0	1	0	1	14.00	21.00	15.00	25.00
45	0	0	0.6	0.6	14.60	21.60	15.00	25.00
46	1	1	0.2	0.2	14.80	21.80	15.00	25.00
47	1	1	0.2	0.2	15.00	22.00	15.00	25.00
48	0	1	0	1	15.00	23.00	15.00	25.00
49	0	1	0	1	15.00	24.00	15.00	25.00
50	0	1	0	1	15.00	25.00	15.00	25.00
