ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	21.40	21.40
2	1	0	1	0	1.60	0.60	21.40	21.40
3	0	1	0	1	1.60	1.60	21.40	21.40
4	0	0	0.6	0.6	2.20	2.20	21.40	21.40
5	0	0	0.6	0.6	2.80	2.80	21.40	21.40
6	0	0	0.6	0.6	3.40	3.40	21.40	21.40
7	0	1	0	1	3.40	4.40	21.40	21.40
8	0	1	0	1	3.40	5.40	21.40	21.40
9	1	1	0.2	0.2	3.60	5.60	21.40	21.40
10	0	0	0.6	0.6	4.20	6.20	21.40	21.40
11	0	1	0	1	4.20	7.20	21.40	21.40
12	1	1	0.2	0.2	4.40	7.40	21.40	21.40
13	1	1	0.2	0.2	4.60	7.60	21.40	21.40
14	0	1	0	1	4.60	8.60	21.40	21.40
15	1	1	0.2	0.2	4.80	8.80	21.40	21.40
16	1	0	1	0	5.80	8.80	21.40	21.40
17	1	1	0.2	0.2	6.00	9.00	21.40	21.40
18	1	1	0.2	0.2	6.20	9.20	21.40	21.40
19	0	1	0	1	6.20	10.20	21.40	21.40
20	1	1	0.2	0.2	6.40	10.40	21.40	21.40
21	1	0	1	0	7.40	10.40	21.40	21.40
22	1	0	1	0	8.40	10.40	21.40	21.40
23	1	1	0.2	0.2	8.60	10.60	21.40	21.40
24	1	1	0.2	0.2	8.80	10.80	21.40	21.40
25	1	1	0.2	0.2	9.00	11.00	21.40	21.40
26	1	0	1	0	10.00	11.00	21.40	21.40
27	1	1	0.2	0.2	10.20	11.20	21.40	21.40
28	1	1	0.2	0.2	10.40	11.40	21.40	21.40
29	0	1	0	1	10.40	12.40	21.40	21.40
30	1	1	0.2	0.2	10.60	12.60	21.40	21.40
31	1	1	0.2	0.2	10.80	12.80	21.40	21.40
32	1	0	1	0	11.80	12.80	21.40	21.40
33	0	1	0	1	11.80	13.80	21.40	21.40
34	1	0	1	0	12.80	13.80	21.40	21.40
35	0	1	0	1	12.80	14.80	21.40	21.40
36	1	0	1	0	13.80	14.80	21.40	21.40
37	0	1	0	1	13.80	15.80	21.40	21.40
38	1	0	1	0	14.80	15.80	21.40	21.40
39	0	1	0	1	14.80	16.80	21.40	21.40
40	1	0	1	0	15.80	16.80	21.40	21.40
41	0	1	0	1	15.80	17.80	21.40	21.40
42	1	0	1	0	16.80	17.80	21.40	21.40
43	0	1	0	1	16.80	18.80	21.40	21.40
44	1	0	1	0	17.80	18.80	21.40	21.40
45	0	0	0.6	0.6	18.40	19.40	21.40	21.40
46	1	0	1	0	19.40	19.40	21.40	21.40
47	0	1	0	1	19.40	20.40	21.40	21.40
48	1	0	1	0	20.40	20.40	21.40	21.40
49	0	1	0	1	20.40	21.40	21.40	21.40
50	1	0	1	0	21.40	21.40	21.40	21.40
