ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	23.80	15.80
2	0	0	0.6	0.6	1.60	0.60	23.80	15.80
3	0	1	0	1	1.60	1.60	23.80	15.80
4	0	0	0.6	0.6	2.20	2.20	23.80	15.80
5	1	1	0.2	0.2	2.40	2.40	23.80	15.80
6	1	1	0.2	0.2	2.60	2.60	23.80	15.80
7	1	0	1	0	3.60	2.60	23.80	15.80
8	0	0	0.6	0.6	4.20	3.20	23.80	15.80
9	1	1	0.2	0.2	4.40	3.40	23.80	15.80
10	1	1	0.2	0.2	4.60	3.60	23.80	15.80
11	0	0	0.6	0.6	5.20	4.20	23.80	15.80
12	1	1	0.2	0.2	5.40	4.40	23.80	15.80
13	1	1	0.2	0.2	5.60	4.60	23.80	15.80
14	0	0	0.6	0.6	6.20	5.20	23.80	15.80
15	1	1	0.2	0.2	6.40	5.40	23.80	15.80
16	1	0	1	0	7.40	5.40	23.80	15.80
17	0	0	0.6	0.6	8.00	6.00	23.80	15.80
18	1	1	0.2	0.2	8.20	6.20	23.80	15.80
19	1	1	0.2	0.2	8.40	6.40	23.80	15.80
20	0	0	0.6	0.6	9.00	7.00	23.80	15.80
21	1	1	0.2	0.2	9.20	7.20	23.80	15.80
22	1	1	0.2	0.2	9.40	7.40	23.80	15.80
23	0	0	0.6	0.6	10.00	8.00	23.80	15.80
24	1	1	0.2	0.2	10.20	8.20	23.80	15.80
25	1	1	0.2	0.2	10.40	8.40	23.80	15.80
26	0	0	0.6	0.6	11.00	9.00	23.80	15.80
27	1	1	0.2	0.2	11.20	9.20	23.80	15.80
28	1	1	0.2	0.2	11.40	9.40	23.80	15.80
29	0	0	0.6	0.6	12.00	10.00	23.80	15.80
30	1	1	0.2	0.2	12.20	10.20	23.80	15.80
31	1	1	0.2	0.2	12.40	10.40	23.80	15.80
32	0	0	0.6	0.6	13.00	11.00	23.80	15.80
33	1	0	1	0	14.00	11.00	23.80	15.80
34	0	1	0	1	14.00	12.00	23.80	15.80
35	0	1	0	1	14.00	13.00	23.80	15.80
36	0	0	0.6	0.6	14.60	13.60	23.80	15.80
37	1	1	0.2	0.2	14.80	13.80	23.80	15.80
38	1	1	0.2	0.2	15.00	14.00	23.80	15.80
39	0	0	0.6	0.6	15.60	14.60	23.80	15.80
40	1	0	1	0	16.60	14.60	23.80	15.80
41	0	0	0.6	0.6	17.20	15.20	23.80	15.80
42	1	1	0.2	0.2	17.40	15.40	23.80	15.80
43	1	1	0.2	0.2	17.60	15.60	23.80	15.80
44	1	1	0.2	0.2	17.80	15.80	23.80	15.80
45	1	0	1	0	18.80	15.80	23.80	15.80
46	1	0	1	0	19.80	15.80	23.80	15.80
47	1	0	1	0	20.80	15.80	23.80	15.80
48	1	0	1	0	21.80	15.80	23.80	15.80
49	1	0	1	0	22.80	15.80	23.80	15.80
50	1	0	1	0	23.80	15.80	23.80	15.80
