ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	16.80	21.80
2	0	0	0.6	0.6	0.60	1.60	16.80	21.80
3	0	0	0.6	0.6	1.20	2.20	16.80	21.80
4	1	1	0.2	0.2	1.40	2.40	16.80	21.80
5	1	1	0.2	0.2	1.60	2.60	16.80	21.80
6	1	1	0.2	0.2	1.80	2.80	16.80	21.80
7	0	0	0.6	0.6	2.40	3.40	16.80	21.80
8	1	1	0.2	0.2	2.60	3.60	16.80	21.80
9	1	1	0.2	0.2	2.80	3.80	16.80	21.80
10	0	0	0.6	0.6	3.40	4.40	16.80	21.80
11	1	1	0.2	0.2	3.60	4.60	16.80	21.80
12	1	1	0.2	0.2	3.80	4.80	16.80	21.80
13	0	0	0.6	0.6	4.40	5.40	16.80	21.80
14	0	1	0	1	4.40	6.40	16.80	21.80
15	0	0	0.6	0.6	5.00	7.00	16.80	21.80
16	1	1	0.2	0.2	5.20	7.20	16.80	21.80
17	1	1	0.2	0.2	5.40	7.40	16.80	21.80
18	1	0	1	0	6.40	7.40	16.80	21.80
19	0	0	0.6	0.6	7.00	8.00	16.80	21.80
20	1	1	0.2	0.2	7.20	8.20	16.80	21.80
21	1	1	0.2	0.2	7.40	8.40	16.80	21.80
22	0	0	0.6	0.6	8.00	9.00	16.80	21.80
23	1	1	0.2	0.2	8.20	9.20	16.80	21.80
24	1	1	0.2	0.2	8.40	9.40	16.80	21.80
25	0	0	0.6	0.6	9.00	10.00	16.80	21.80
26	1	1	0.2	0.2	9.20	10.20	16.80	21.80
27	1	1	0.2	0.2	9.40	10.40	16.80	21.80
28	0	0	0.6	0.6	10.00	11.00	16.80	21.80
29	1	1	0.2	0.2	10.20	11.20	16.80	21.80
30	1	1	0.2	0.2	10.40	11.40	16.80	21.80
31	0	0	0.6	0.6	11.00	12.00	16.80	21.80
32	0	1	0	1	11.00	13.00	16.80	21.80
33	1	0	1	0	12.00	13.00	16.80	21.80
34	1	0	1	0	13.00	13.00	16.80	21.80
35	0	0	0.6	0.6	13.60	13.60	16.80	21.80
36	1	1	0.2	0.2	13.80	13.80	16.80	21.80
37	1	1	0.2	0.2	14.00	14.00	16.80	21.80
38	0	0	0.6	0.6	14.60	14.60	16.80	21.80
39	0	1	0	1	14.60	15.60	16.80	21.80
40	0	0	0.6	0.6	15.20	16.20	16.80	21.80
41	1	1	0.2	0.2	15.40	16.40	16.80	21.80
42	1	1	0.2	0.2	15.60	16.60	16.80	21.80
43	1	1	0.2	0.2	15.80	16.80	16.80	21.80
44	0	1	0	1	15.80	17.80	16.80	21.80
45	0	1	0	1	15.80	18.80	16.80	21.80
46	0	1	0	1	15.80	19.80	16.80	21.80
47	0	1	0	1	15.80	20.80	16.80	21.80
48	0	0	0.6	0.6	16.40	21.40	16.80	21.80
49	1	1	0.2	0.2	16.60	21.60	16.80	21.80
50	1	1	0.2	0.2	16.80	21.80	16.80	21.80
