ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	19.80	20.80
2	0	0	0.6	0.6	1.20	1.20	19.80	20.80
3	0	1	0	1	1.20	2.20	19.80	20.80
4	0	0	0.6	0.6	1.80	2.80	19.80	20.80
5	1	0	1	0	2.80	2.80	19.80	20.80
6	1	0	1	0	3.80	2.80	19.80	20.80
7	0	0	0.6	0.6	4.40	3.40	19.80	20.80
8	0	0	0.6	0.6	5.00	4.00	19.80	20.80
9	0	1	0	1	5.00	5.00	19.80	20.80
10	0	0	0.6	0.6	5.60	5.60	19.80	20.80
11	1	1	0.2	0.2	5.80	5.80	19.80	20.80
12	1	1	0.2	0.2	6.00	6.00	19.80	20.80
13	1	0	1	0	7.00	6.00	19.80	20.80
14	0	1	0	1	7.00	7.00	19.80	20.80
15	0	1	0	1	7.00	8.00	19.80	20.80
16	0	0	0.6	0.6	7.60	8.60	19.80	20.80
17	1	1	0.2	0.2	7.80	8.80	19.80	20.80
18	1	1	0.2	0.2	8.00	9.00	19.80	20.80
19	0	0	0.6	0.6	8.60	9.60	19.80	20.80
20	1	1	0.2	0.2	8.80	9.80	19.80	20.80
21	1	1	0.2	0.2	9.00	10.00	19.80	20.80
22	0	0	0.6	0.6	9.60	10.60	19.80	20.80
23	1	1	0.2	0.2	9.80	10.80	19.80	20.80
24	1	1	0.2	0.2	10.00	11.00	19.80	20.80
25	0	0	0.6	0.6	10.60	11.60	19.80	20.80
26	1	1	0.2	0.2	10.80	11.80	19.80	20.80
27	1	1	0.2	0.2	11.00	12.00	19.80	20.80
28	0	0	0.6	0.6	11.60	12.60	19.80	20.80
29	1	1	0.2	0.2	11.80	12.80	19.80	20.80
30	1	1	0.2	0.2	12.00	13.00	19.80	20.80
31	0	0	0.6	0.6	12.60	13.60	19.80	20.80
32	1	1	0.2	0.2	12.80	13.80	19.80	20.80
33	1	1	0.2	0.2	13.00	14.00	19.80	20.80
34	0	0	0.6	0.6	13.60	14.60	19.80	20.80
35	1	1	0.2	0.2	13.80	14.80	19.80	20.80
36	1	1	0.2	0.2	14.00	15.00	19.80	20.80
37	0	0	0.6	0.6	14.60	15.60	19.80	20.80
38	1	1	0.2	0.2	14.80	15.80	19.80	20.80
39	1	1	0.2	0.2	15.00	16.00	19.80	20.80
40	0	1	0	1	15.00	17.00	19.80	20.80
41	0	0	0.6	0.6	15.60	17.60	19.80	20.80
42	1	1	0.2	0.2	15.80	17.80	19.80	20.80
43	0	1	0	1	15.80	18.80	19.80	20.80
44	1	1	0.2	0.2	16.00	19.00	19.80	20.80
45	0	1	0	1	16.00	20.00	19.80	20.80
46	1	0	1	0	17.00	20.00	19.80	20.80
47	1	0	1	0	18.00	20.00	19.80	20.80
48	1	0	1	0	19.00	20.00	19.80	20.80
49	0	0	0.6	0.6	19.60	20.60	19.80	20.80
50	1	1	0.2	0.2	19.80	20.80	19.80	20.80
