ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	12.80	40.80
2	0	0	0.6	0.6	0.80	0.80	12.80	40.80
3	0	0	0.6	0.6	1.40	1.40	12.80	40.80
4	0	1	0	1	1.40	2.40	12.80	40.80
5	0	0	0.6	0.6	2.00	3.00	12.80	40.80
6	0	0	0.6	0.6	2.60	3.60	12.80	40.80
7	0	0	0.6	0.6	3.20	4.20	12.80	40.80
8	0	0	0.6	0.6	3.80	4.80	12.80	40.80
9	0	0	0.6	0.6	4.40	5.40	12.80	40.80
10	0	0	0.6	0.6	5.00	6.00	12.80	40.80
11	0	0	0.6	0.6	5.60	6.60	12.80	40.80
12	0	0	0.6	0.6	6.20	7.20	12.80	40.80
13	0	0	0.6	0.6	6.80	7.80	12.80	40.80
14	0	0	0.6	0.6	7.40	8.40	12.80	40.80
15	0	0	0.6	0.6	8.00	9.00	12.80	40.80
16	0	0	0.6	0.6	8.60	9.60	12.80	40.80
17	0	0	0.6	0.6	9.20	10.20	12.80	40.80
18	0	0	0.6	0.6	9.80	10.80	12.80	40.80
19	0	0	0.6	0.6	10.40	11.40	12.80	40.80
20	0	0	0.6	0.6	11.00	12.00	12.80	40.80
21	0	0	0.6	0.6	11.60	12.60	12.80	40.80
22	0	0	0.6	0.6	12.20	13.20	12.80	40.80
23	0	0	0.6	0.6	12.80	13.80	12.80	40.80
24	0	1	0	1	12.80	14.80	12.80	40.80
25	0	1	0	1	12.80	15.80	12.80	40.80
26	0	1	0	1	12.80	16.80	12.80	40.80
27	0	1	0	1	12.80	17.80	12.80	40.80
28	0	1	0	1	12.80	18.80	12.80	40.80
29	0	1	0	1	12.80	19.80	12.80	40.80
30	0	1	0	1	12.80	20.80	12.80	40.80
31	0	1	0	1	12.80	21.80	12.80	40.80
32	0	1	0	1	12.80	22.80	12.80	40.80
33	0	1	0	1	12.80	23.80	12.80	40.80
34	0	1	0	1	12.80	24.80	12.80	40.80
35	0	1	0	1	12.80	25.80	12.80	40.80
36	0	1	0	1	12.80	26.80	12.80	40.80
37	0	1	0	1	12.80	27.80	12.80	40.80
38	0	1	0	1	12.80	28.80	12.80	40.80
39	0	1	0	1	12.80	29.80	12.80	40.80
40	0	1	0	1	12.80	30.80	12.80	40.80
41	0	1	0	1	12.80	31.80	12.80	40.80
42	0	1	0	1	12.80	32.80	12.80	40.80
43	0	1	0	1	12.80	33.80	12.80	40.80
44	0	1	0	1	12.80	34.80	12.80	40.80
45	0	1	0	1	12.80	35.80	12.80	40.80
46	0	1	0	1	12.80	36.80	12.80	40.80
47	0	1	0	1	12.80	37.80	12.80	40.80
48	0	1	0	1	12.80	38.80	12.80	40.80
49	0	1	0	1	12.80	39.80	12.80	40.80
50	0	1	0	1	12.80	40.80	12.80	40.80
