ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	16.80	16.80
2	0	0	0.6	0.6	0.80	0.80	16.80	16.80
3	1	1	0.2	0.2	1.00	1.00	16.80	16.80
4	1	1	0.2	0.2	1.20	1.20	16.80	16.80
5	0	0	0.6	0.6	1.80	1.80	16.80	16.80
6	1	1	0.2	0.2	2.00	2.00	16.80	16.80
7	1	1	0.2	0.2	2.20	2.20	16.80	16.80
8	0	0	0.6	0.6	2.80	2.80	16.80	16.80
9	1	1	0.2	0.2	3.00	3.00	16.80	16.80
10	1	1	0.2	0.2	3.20	3.20	16.80	16.80
11	0	0	0.6	0.6	3.80	3.80	16.80	16.80
12	1	1	0.2	0.2	4.00	4.00	16.80	16.80
13	1	1	0.2	0.2	4.20	4.20	16.80	16.80
14	0	0	0.6	0.6	4.80	4.80	16.80	16.80
15	1	1	0.2	0.2	5.00	5.00	16.80	16.80
16	1	1	0.2	0.2	5.20	5.20	16.80	16.80
17	0	0	0.6	0.6	5.80	5.80	16.80	16.80
18	1	1	0.2	0.2	6.00	6.00	16.80	16.80
19	1	1	0.2	0.2	6.20	6.20	16.80	16.80
20	0	0	0.6	0.6	6.80	6.80	16.80	16.80
21	1	1	0.2	0.2	7.00	7.00	16.80	16.80
22	1	1	0.2	0.2	7.20	7.20	16.80	16.80
23	0	0	0.6	0.6	7.80	7.80	16.80	16.80
24	1	1	0.2	0.2	8.00	8.00	16.80	16.80
25	1	1	0.2	0.2	8.20	8.20	16.80	16.80
26	0	0	0.6	0.6	8.80	8.80	16.80	16.80
27	1	1	0.2	0.2	9.00	9.00	16.80	16.80
28	1	1	0.2	0.2	9.20	9.20	16.80	16.80
29	0	0	0.6	0.6	9.80	9.80	16.80	16.80
30	1	1	0.2	0.2	10.00	10.00	16.80	16.80
31	1	1	0.2	0.2	10.20	10.20	16.80	16.80
32	0	0	0.6	0.6	10.80	10.80	16.80	16.80
33	1	1	0.2	0.2	11.00	11.00	16.80	16.80
34	1	1	0.2	0.2	11.20	11.20	16.80	16.80
35	0	0	0.6	0.6	11.80	11.80	16.80	16.80
36	1	1	0.2	0.2	12.00	12.00	16.80	16.80
37	1	1	0.2	0.2	12.20	12.20	16.80	16.80
38	0	0	0.6	0.6	12.80	12.80	16.80	16.80
39	1	1	0.2	0.2	13.00	13.00	16.80	16.80
40	1	1	0.2	0.2	13.20	13.20	16.80	16.80
41	0	0	0.6	0.6	13.80	13.80	16.80	16.80
42	1	1	0.2	0.2	14.00	14.00	16.80	16.80
43	1	1	0.2	0.2	14.20	14.20	16.80	16.80
44	0	0	0.6	0.6	14.80	14.80	16.80	16.80
45	1	1	0.2	0.2	15.00	15.00	16.80	16.80
46	1	1	0.2	0.2	15.20	15.20	16.80	16.80
47	0	0	0.6	0.6	15.80	15.80	16.80	16.80
48	1	1	0.2	0.2	16.00	16.00	16.80	16.80
49	1	1	0.2	0.2	16.20	16.20	16.80	16.80
50	0	0	0.6	0.6	16.80	16.80	16.80	16.80
