ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	23.60	28.60
2	0	0	0.6	0.6	0.80	0.80	23.60	28.60
3	0	0	0.6	0.6	1.40	1.40	23.60	28.60
4	0	0	0.6	0.6	2.00	2.00	23.60	28.60
5	0	0	0.6	0.6	2.60	2.60	23.60	28.60
6	0	0	0.6	0.6	3.20	3.20	23.60	28.60
7	0	0	0.6	0.6	3.80	3.80	23.60	28.60
8	0	0	0.6	0.6	4.40	4.40	23.60	28.60
9	0	0	0.6	0.6	5.00	5.00	23.60	28.60
10	0	0	0.6	0.6	5.60	5.60	23.60	28.60
11	0	0	0.6	0.6	6.20	6.20	23.60	28.60
12	0	0	0.6	0.6	6.80	6.80	23.60	28.60
13	0	0	0.6	0.6	7.40	7.40	23.60	28.60
14	0	0	0.6	0.6	8.00	8.00	23.60	28.60
15	0	0	0.6	0.6	8.60	8.60	23.60	28.60
16	0	0	0.6	0.6	9.20	9.20	23.60	28.60
17	0	0	0.6	0.6	9.80	9.80	23.60	28.60
18	0	0	0.6	0.6	10.40	10.40	23.60	28.60
19	0	0	0.6	0.6	11.00	11.00	23.60	28.60
20	0	0	0.6	0.6	11.60	11.60	23.60	28.60
21	0	0	0.6	0.6	12.20	12.20	23.60	28.60
22	0	0	0.6	0.6	12.80	12.80	23.60	28.60
23	0	0	0.6	0.6	13.40	13.40	23.60	28.60
24	1	1	0.2	0.2	13.60	13.60	23.60	28.60
25	1	1	0.2	0.2	13.80	13.80	23.60	28.60
26	0	0	0.6	0.6	14.40	14.40	23.60	28.60
27	0	0	0.6	0.6	15.00	15.00	23.60	28.60
28	0	0	0.6	0.6	15.60	15.60	23.60	28.60
29	0	0	0.6	0.6	16.20	16.20	23.60	28.60
30	0	1	0	1	16.20	17.20	23.60	28.60
31	0	1	0	1	16.20	18.20	23.60	28.60
32	0	1	0	1	16.20	19.20	23.60	28.60
33	1	1	0.2	0.2	16.40	19.40	23.60	28.60
34	0	1	0	1	16.40	20.40	23.60	28.60
35	1	1	0.2	0.2	16.60	20.60	23.60	28.60
36	0	1	0	1	16.60	21.60	23.60	28.60
37	1	0	1	0	17.60	21.60	23.60	28.60
38	0	0	0.6	0.6	18.20	22.20	23.60	28.60
39	1	1	0.2	0.2	18.40	22.40	23.60	28.60
40	0	1	0	1	18.40	23.40	23.60	28.60
41	0	0	0.6	0.6	19.00	24.00	23.60	28.60
42	0	1	0	1	19.00	25.00	23.60	28.60
43	0	0	0.6	0.6	19.60	25.60	23.60	28.60
44	1	1	0.2	0.2	19.80	25.80	23.60	28.60
45	0	1	0	1	19.80	26.80	23.60	28.60
46	1	0	1	0	20.80	26.80	23.60	28.60
47	0	0	0.6	0.6	21.40	27.40	23.60	28.60
48	1	0	1	0	22.40	27.40	23.60	28.60
49	0	0	0.6	0.6	23.00	28.00	23.60	28.60
50	0	0	0.6	0.6	23.60	28.60	23.60	28.60
