ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	20.60	22.60
2	0	1	0	1	0.60	1.60	20.60	22.60
3	1	1	0.2	0.2	0.80	1.80	20.60	22.60
4	0	1	0	1	0.80	2.80	20.60	22.60
5	1	1	0.2	0.2	1.00	3.00	20.60	22.60
6	1	1	0.2	0.2	1.20	3.20	20.60	22.60
7	0	1	0	1	1.20	4.20	20.60	22.60
8	1	1	0.2	0.2	1.40	4.40	20.60	22.60
9	1	0	1	0	2.40	4.40	20.60	22.60
10	1	0	1	0	3.40	4.40	20.60	22.60
11	1	1	0.2	0.2	3.60	4.60	20.60	22.60
12	1	1	0.2	0.2	3.80	4.80	20.60	22.60
13	1	1	0.2	0.2	4.00	5.00	20.60	22.60
14	0	1	0	1	4.00	6.00	20.60	22.60
15	1	1	0.2	0.2	4.20	6.20	20.60	22.60
16	1	1	0.2	0.2	4.40	6.40	20.60	22.60
17	0	1	0	1	4.40	7.40	20.60	22.60
18	1	1	0.2	0.2	4.60	7.60	20.60	22.60
19	1	0	1	0	5.60	7.60	20.60	22.60
20	0	1	0	1	5.60	8.60	20.60	22.60
21	1	0	1	0	6.60	8.60	20.60	22.60
22	0	1	0	1	6.60	9.60	20.60	22.60
23	1	1	0.2	0.2	6.80	9.80	20.60	22.60
24	1	1	0.2	0.2	7.00	10.00	20.60	22.60
25	1	0	1	0	8.00	10.00	20.60	22.60
26	0	0	0.6	0.6	8.60	10.60	20.60	22.60
27	1	0	1	0	9.60	10.60	20.60	22.60
28	0	1	0	1	9.60	11.60	20.60	22.60
29	1	0	1	0	10.60	11.60	20.60	22.60
30	0	1	0	1	10.60	12.60	20.60	22.60
31	1	0	1	0	11.60	12.60	20.60	22.60
32	0	1	0	1	11.60	13.60	20.60	22.60
33	1	0	1	0	12.60	13.60	20.60	22.60
34	0	1	0	1	12.60	14.60	20.60	22.60
35	1	0	1	0	13.60	14.60	20.60	22.60
36	0	1	0	1	13.60	15.60	20.60	22.60
37	1	0	1	0	14.60	15.60	20.60	22.60
38	0	1	0	1	14.60	16.60	20.60	22.60
39	1	0	1	0	15.60	16.60	20.60	22.60
40	0	1	0	1	15.60	17.60	20.60	22.60
41	1	0	1	0	16.60	17.60	20.60	22.60
42	0	1	0	1	16.60	18.60	20.60	22.60
43	1	0	1	0	17.60	18.60	20.60	22.60
44	0	1	0	1	17.60	19.60	20.60	22.60
45	1	0	1	0	18.60	19.60	20.60	22.60
46	0	1	0	1	18.60	20.60	20.60	22.60
47	1	0	1	0	19.60	20.60	20.60	22.60
48	0	1	0	1	19.60	21.60	20.60	22.60
49	1	0	1	0	20.60	21.60	20.60	22.60
50	0	1	0	1	20.60	22.60	20.60	22.60
