ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	17.20	21.20
2	1	0	1	0	1.60	0.60	17.20	21.20
3	1	0	1	0	2.60	0.60	17.20	21.20
4	1	1	0.2	0.2	2.80	0.80	17.20	21.20
5	0	1	0	1	2.80	1.80	17.20	21.20
6	0	1	0	1	2.80	2.80	17.20	21.20
7	1	1	0.2	0.2	3.00	3.00	17.20	21.20
8	0	1	0	1	3.00	4.00	17.20	21.20
9	1	0	1	0	4.00	4.00	17.20	21.20
10	0	1	0	1	4.00	5.00	17.20	21.20
11	1	0	1	0	5.00	5.00	17.20	21.20
12	0	1	0	1	5.00	6.00	17.20	21.20
13	1	0	1	0	6.00	6.00	17.20	21.20
14	0	1	0	1	6.00	7.00	17.20	21.20
15	1	0	1	0	7.00	7.00	17.20	21.20
16	0	1	0	1	7.00	8.00	17.20	21.20
17	1	0	1	0	8.00	8.00	17.20	21.20
18	0	1	0	1	8.00	9.00	17.20	21.20
19	1	0	1	0	9.00	9.00	17.20	21.20
20	1	1	0.2	0.2	9.20	9.20	17.20	21.20
21	1	0	1	0	10.20	9.20	17.20	21.20
22	1	1	0.2	0.2	10.40	9.40	17.20	21.20
23	1	1	0.2	0.2	10.60	9.60	17.20	21.20
24	0	1	0	1	10.60	10.60	17.20	21.20
25	0	1	0	1	10.60	11.60	17.20	21.20
26	1	1	0.2	0.2	10.80	11.80	17.20	21.20
27	1	1	0.2	0.2	11.00	12.00	17.20	21.20
28	1	1	0.2	0.2	11.20	12.20	17.20	21.20
29	1	1	0.2	0.2	11.40	12.40	17.20	21.20
30	0	1	0	1	11.40	13.40	17.20	21.20
31	1	1	0.2	0.2	11.60	13.60	17.20	21.20
32	0	1	0	1	11.60	14.60	17.20	21.20
33	1	1	0.2	0.2	11.80	14.80	17.20	21.20
34	1	1	0.2	0.2	12.00	15.00	17.20	21.20
35	1	1	0.2	0.2	12.20	15.20	17.20	21.20
36	1	1	0.2	0.2	12.40	15.40	17.20	21.20
37	0	1	0	1	12.40	16.40	17.20	21.20
38	0	1	0	1	12.40	17.40	17.20	21.20
39	1	1	0.2	0.2	12.60	17.60	17.20	21.20
40	1	1	0.2	0.2	12.80	17.80	17.20	21.20
41	1	1	0.2	0.2	13.00	18.00	17.20	21.20
42	1	1	0.2	0.2	13.20	18.20	17.20	21.20
43	1	1	0.2	0.2	13.40	18.40	17.20	21.20
44	1	1	0.2	0.2	13.60	18.60	17.20	21.20
45	1	0	1	0	14.60	18.60	17.20	21.20
46	1	1	0.2	0.2	14.80	18.80	17.20	21.20
47	0	0	0.6	0.6	15.40	19.40	17.20	21.20
48	0	0	0.6	0.6	16.00	20.00	17.20	21.20
49	0	0	0.6	0.6	16.60	20.60	17.20	21.20
50	0	0	0.6	0.6	17.20	21.20	17.20	21.20
