ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	24.40	26.40
2	1	0	1	0	1.00	1.00	24.40	26.40
3	0	0	0.6	0.6	1.60	1.60	24.40	26.40
4	0	0	0.6	0.6	2.20	2.20	24.40	26.40
5	0	1	0	1	2.20	3.20	24.40	26.40
6	0	0	0.6	0.6	2.80	3.80	24.40	26.40
7	0	0	0.6	0.6	3.40	4.40	24.40	26.40
8	0	1	0	1	3.40	5.40	24.40	26.40
9	1	0	1	0	4.40	5.40	24.40	26.40
10	0	1	0	1	4.40	6.40	24.40	26.40
11	1	0	1	0	5.40	6.40	24.40	26.40
12	0	1	0	1	5.40	7.40	24.40	26.40
13	1	0	1	0	6.40	7.40	24.40	26.40
14	0	1	0	1	6.40	8.40	24.40	26.40
15	1	0	1	0	7.40	8.40	24.40	26.40
16	0	1	0	1	7.40	9.40	24.40	26.40
17	1	0	1	0	8.40	9.40	24.40	26.40
18	0	1	0	1	8.40	10.40	24.40	26.40
19	1	0	1	0	9.40	10.40	24.40	26.40
20	0	1	0	1	9.40	11.40	24.40	26.40
21	1	0	1	0	10.40	11.40	24.40	26.40
22	0	1	0	1	10.40	12.40	24.40	26.40
23	1	0	1	0	11.40	12.40	24.40	26.40
24	0	1	0	1	11.40	13.40	24.40	26.40
25	1	0	1	0	12.40	13.40	24.40	26.40
26	0	1	0	1	12.40	14.40	24.40	26.40
27	1	0	1	0	13.40	14.40	24.40	26.40
28	0	1	0	1	13.40	15.40	24.40	26.40
29	1	0	1	0	14.40	15.40	24.40	26.40
30	0	1	0	1	14.40	16.40	24.40	26.40
31	1	0	1	0	15.40	16.40	24.40	26.40
32	0	1	0	1	15.40	17.40	24.40	26.40
33	1	0	1	0	16.40	17.40	24.40	26.40
34	0	1	0	1	16.40	18.40	24.40	26.40
35	1	0	1	0	17.40	18.40	24.40	26.40
36	0	1	0	1	17.40	19.40	24.40	26.40
37	1	0	1	0	18.40	19.40	24.40	26.40
38	0	1	0	1	18.40	20.40	24.40	26.40
39	1	0	1	0	19.40	20.40	24.40	26.40
40	0	1	0	1	19.40	21.40	24.40	26.40
41	1	0	1	0	20.40	21.40	24.40	26.40
42	0	1	0	1	20.40	22.40	24.40	26.40
43	1	0	1	0	21.40	22.40	24.40	26.40
44	0	1	0	1	21.40	23.40	24.40	26.40
45	1	0	1	0	22.40	23.40	24.40	26.40
46	0	1	0	1	22.40	24.40	24.40	26.40
47	1	0	1	0	23.40	24.40	24.40	26.40
48	0	1	0	1	23.40	25.40	24.40	26.40
49	1	0	1	0	24.40	25.40	24.40	26.40
50	0	1	0	1	24.40	26.40	24.40	26.40
