ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	28.40	20.40
2	1	1	0.2	0.2	0.20	1.20	28.40	20.40
3	1	1	0.2	0.2	0.40	1.40	28.40	20.40
4	1	0	1	0	1.40	1.40	28.40	20.40
5	1	1	0.2	0.2	1.60	1.60	28.40	20.40
6	1	0	1	0	2.60	1.60	28.40	20.40
7	1	1	0.2	0.2	2.80	1.80	28.40	20.40
8	1	0	1	0	3.80	1.80	28.40	20.40
9	1	1	0.2	0.2	4.00	2.00	28.40	20.40
10	1	0	1	0	5.00	2.00	28.40	20.40
11	1	1	0.2	0.2	5.20	2.20	28.40	20.40
12	1	0	1	0	6.20	2.20	28.40	20.40
13	1	1	0.2	0.2	6.40	2.40	28.40	20.40
14	1	0	1	0	7.40	2.40	28.40	20.40
15	1	1	0.2	0.2	7.60	2.60	28.40	20.40
16	1	0	1	0	8.60	2.60	28.40	20.40
17	1	1	0.2	0.2	8.80	2.80	28.40	20.40
18	1	0	1	0	9.80	2.80	28.40	20.40
19	1	1	0.2	0.2	10.00	3.00	28.40	20.40
20	0	0	0.6	0.6	10.60	3.60	28.40	20.40
21	1	0	1	0	11.60	3.60	28.40	20.40
22	0	1	0	1	11.60	4.60	28.40	20.40
23	1	0	1	0	12.60	4.60	28.40	20.40
24	1	1	0.2	0.2	12.80	4.80	28.40	20.40
25	0	0	0.6	0.6	13.40	5.40	28.40	20.40
26	0	0	0.6	0.6	14.00	6.00	28.40	20.40
27	0	0	0.6	0.6	14.60	6.60	28.40	20.40
28	0	0	0.6	0.6	15.20	7.20	28.40	20.40
29	0	0	0.6	0.6	15.80	7.80	28.40	20.40
30	0	0	0.6	0.6	16.40	8.40	28.40	20.40
31	0	0	0.6	0.6	17.00	9.00	28.40	20.40
32	0	0	0.6	0.6	17.60	9.60	28.40	20.40
33	0	0	0.6	0.6	18.20	10.20	28.40	20.40
34	0	0	0.6	0.6	18.80	10.80	28.40	20.40
35	0	0	0.6	0.6	19.40	11.40	28.40	20.40
36	0	0	0.6	0.6	20.00	12.00	28.40	20.40
37	0	0	0.6	0.6	20.60	12.60	28.40	20.40
38	0	0	0.6	0.6	21.20	13.20	28.40	20.40
39	0	0	0.6	0.6	21.80	13.80	28.40	20.40
40	0	0	0.6	0.6	22.40	14.40	28.40	20.40
41	0	0	0.6	0.6	23.00	15.00	28.40	20.40
42	0	0	0.6	0.6	23.60	15.60	28.40	20.40
43	0	0	0.6	0.6	24.20	16.20	28.40	20.40
44	0	0	0.6	0.6	24.80	16.80	28.40	20.40
45	0	0	0.6	0.6	25.40	17.40	28.40	20.40
46	0	0	0.6	0.6	26.00	18.00	28.40	20.40
47	0	0	0.6	0.6	26.60	18.60	28.40	20.40
48	0	0	0.6	0.6	27.20	19.20	28.40	20.40
49	0	0	0.6	0.6	27.80	19.80	28.40	20.40
50	0	0	0.6	0.6	28.40	20.40	28.40	20.40
