ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	19.80	17.80
2	0	0	0.6	0.6	1.20	1.20	19.80	17.80
3	1	0	1	0	2.20	1.20	19.80	17.80
4	0	0	0.6	0.6	2.80	1.80	19.80	17.80
5	1	1	0.2	0.2	3.00	2.00	19.80	17.80
6	1	1	0.2	0.2	3.20	2.20	19.80	17.80
7	0	1	0	1	3.20	3.20	19.80	17.80
8	0	0	0.6	0.6	3.80	3.80	19.80	17.80
9	1	1	0.2	0.2	4.00	4.00	19.80	17.80
10	1	1	0.2	0.2	4.20	4.20	19.80	17.80
11	0	0	0.6	0.6	4.80	4.80	19.80	17.80
12	1	1	0.2	0.2	5.00	5.00	19.80	17.80
13	1	1	0.2	0.2	5.20	5.20	19.80	17.80
14	0	0	0.6	0.6	5.80	5.80	19.80	17.80
15	1	1	0.2	0.2	6.00	6.00	19.80	17.80
16	1	1	0.2	0.2	6.20	6.20	19.80	17.80
17	0	0	0.6	0.6	6.80	6.80	19.80	17.80
18	1	1	0.2	0.2	7.00	7.00	19.80	17.80
19	1	1	0.2	0.2	7.20	7.20	19.80	17.80
20	0	0	0.6	0.6	7.80	7.80	19.80	17.80
21	1	1	0.2	0.2	8.00	8.00	19.80	17.80
22	1	1	0.2	0.2	8.20	8.20	19.80	17.80
23	0	0	0.6	0.6	8.80	8.80	19.80	17.80
24	1	1	0.2	0.2	9.00	9.00	19.80	17.80
25	1	1	0.2	0.2	9.20	9.20	19.80	17.80
26	0	0	0.6	0.6	9.80	9.80	19.80	17.80
27	1	1	0.2	0.2	10.00	10.00	19.80	17.80
28	1	1	0.2	0.2	10.20	10.20	19.80	17.80
29	0	0	0.6	0.6	10.80	10.80	19.80	17.80
30	1	1	0.2	0.2	11.00	11.00	19.80	17.80
31	1	1	0.2	0.2	11.20	11.20	19.80	17.80
32	0	0	0.6	0.6	11.80	11.80	19.80	17.80
33	1	1	0.2	0.2	12.00	12.00	19.80	17.80
34	1	1	0.2	0.2	12.20	12.20	19.80	17.80
35	0	0	0.6	0.6	12.80	12.80	19.80	17.80
36	1	0	1	0	13.80	12.80	19.80	17.80
37	0	1	0	1	13.80	13.80	19.80	17.80
38	0	1	0	1	13.80	14.80	19.80	17.80
39	0	0	0.6	0.6	14.40	15.40	19.80	17.80
40	1	1	0.2	0.2	14.60	15.60	19.80	17.80
41	1	1	0.2	0.2	14.80	15.80	19.80	17.80
42	0	0	0.6	0.6	15.40	16.40	19.80	17.80
43	1	1	0.2	0.2	15.60	16.60	19.80	17.80
44	1	1	0.2	0.2	15.80	16.80	19.80	17.80
45	1	1	0.2	0.2	16.00	17.00	19.80	17.80
46	1	0	1	0	17.00	17.00	19.80	17.80
47	1	0	1	0	18.00	17.00	19.80	17.80
48	1	0	1	0	19.00	17.00	19.80	17.80
49	0	0	0.6	0.6	19.60	17.60	19.80	17.80
50	1	1	0.2	0.2	19.80	17.80	19.80	17.80
