ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	24.60	24.60
2	0	1	0	1	0.20	1.20	24.60	24.60
3	1	1	0.2	0.2	0.40	1.40	24.60	24.60
4	1	1	0.2	0.2	0.60	1.60	24.60	24.60
5	0	1	0	1	0.60	2.60	24.60	24.60
6	1	1	0.2	0.2	0.80	2.80	24.60	24.60
7	0	1	0	1	0.80	3.80	24.60	24.60
8	1	0	1	0	1.80	3.80	24.60	24.60
9	0	1	0	1	1.80	4.80	24.60	24.60
10	0	0	0.6	0.6	2.40	5.40	24.60	24.60
11	0	1	0	1	2.40	6.40	24.60	24.60
12	1	0	1	0	3.40	6.40	24.60	24.60
13	0	0	0.6	0.6	4.00	7.00	24.60	24.60
14	0	1	0	1	4.00	8.00	24.60	24.60
15	1	0	1	0	5.00	8.00	24.60	24.60
16	1	0	1	0	6.00	8.00	24.60	24.60
17	1	0	1	0	7.00	8.00	24.60	24.60
18	1	0	1	0	8.00	8.00	24.60	24.60
19	1	0	1	0	9.00	8.00	24.60	24.60
20	1	1	0.2	0.2	9.20	8.20	24.60	24.60
21	1	0	1	0	10.20	8.20	24.60	24.60
22	0	1	0	1	10.20	9.20	24.60	24.60
23	1	0	1	0	11.20	9.20	24.60	24.60
24	0	1	0	1	11.20	10.20	24.60	24.60
25	0	0	0.6	0.6	11.80	10.80	24.60	24.60
26	1	0	1	0	12.80	10.80	24.60	24.60
27	0	1	0	1	12.80	11.80	24.60	24.60
28	0	0	0.6	0.6	13.40	12.40	24.60	24.60
29	1	0	1	0	14.40	12.40	24.60	24.60
30	0	1	0	1	14.40	13.40	24.60	24.60
31	1	1	0.2	0.2	14.60	13.60	24.60	24.60
32	0	1	0	1	14.60	14.60	24.60	24.60
33	1	1	0.2	0.2	14.80	14.80	24.60	24.60
34	1	1	0.2	0.2	15.00	15.00	24.60	24.60
35	0	0	0.6	0.6	15.60	15.60	24.60	24.60
36	0	0	0.6	0.6	16.20	16.20	24.60	24.60
37	0	0	0.6	0.6	16.80	16.80	24.60	24.60
38	0	0	0.6	0.6	17.40	17.40	24.60	24.60
39	0	0	0.6	0.6	18.00	18.00	24.60	24.60
40	0	0	0.6	0.6	18.60	18.60	24.60	24.60
41	0	0	0.6	0.6	19.20	19.20	24.60	24.60
42	0	0	0.6	0.6	19.80	19.80	24.60	24.60
43	0	0	0.6	0.6	20.40	20.40	24.60	24.60
44	0	0	0.6	0.6	21.00	21.00	24.60	24.60
45	0	0	0.6	0.6	21.60	21.60	24.60	24.60
46	0	0	0.6	0.6	22.20	22.20	24.60	24.60
47	0	0	0.6	0.6	22.80	22.80	24.60	24.60
48	0	0	0.6	0.6	23.40	23.40	24.60	24.60
49	0	0	0.6	0.6	24.00	24.00	24.60	24.60
50	0	0	0.6	0.6	24.60	24.60	24.60	24.60
