ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	22.80	20.80
2	1	1	0.2	0.2	0.80	0.80	22.80	20.80
3	0	0	0.6	0.6	1.40	1.40	22.80	20.80
4	1	0	1	0	2.40	1.40	22.80	20.80
5	1	1	0.2	0.2	2.60	1.60	22.80	20.80
6	1	0	1	0	3.60	1.60	22.80	20.80
7	1	1	0.2	0.2	3.80	1.80	22.80	20.80
8	1	0	1	0	4.80	1.80	22.80	20.80
9	1	1	0.2	0.2	5.00	2.00	22.80	20.80
10	1	1	0.2	0.2	5.20	2.20	22.80	20.80
11	1	1	0.2	0.2	5.40	2.40	22.80	20.80
12	0	1	0	1	5.40	3.40	22.80	20.80
13	1	1	0.2	0.2	5.60	3.60	22.80	20.80
14	1	0	1	0	6.60	3.60	22.80	20.80
15	1	1	0.2	0.2	6.80	3.80	22.80	20.80
16	1	1	0.2	0.2	7.00	4.00	22.80	20.80
17	1	1	0.2	0.2	7.20	4.20	22.80	20.80
18	1	1	0.2	0.2	7.40	4.40	22.80	20.80
19	1	1	0.2	0.2	7.60	4.60	22.80	20.80
20	1	1	0.2	0.2	7.80	4.80	22.80	20.80
21	1	1	0.2	0.2	8.00	5.00	22.80	20.80
22	1	1	0.2	0.2	8.20	5.20	22.80	20.80
23	1	1	0.2	0.2	8.40	5.40	22.80	20.80
24	0	1	0	1	8.40	6.40	22.80	20.80
25	1	1	0.2	0.2	8.60	6.60	22.80	20.80
26	1	1	0.2	0.2	8.80	6.80	22.80	20.80
27	1	1	0.2	0.2	9.00	7.00	22.80	20.80
28	0	0	0.6	0.6	9.60	7.60	22.80	20.80
29	0	0	0.6	0.6	10.20	8.20	22.80	20.80
30	0	0	0.6	0.6	10.80	8.80	22.80	20.80
31	0	0	0.6	0.6	11.40	9.40	22.80	20.80
32	0	0	0.6	0.6	12.00	10.00	22.80	20.80
33	0	0	0.6	0.6	12.60	10.60	22.80	20.80
34	0	0	0.6	0.6	13.20	11.20	22.80	20.80
35	0	0	0.6	0.6	13.80	11.80	22.80	20.80
36	0	0	0.6	0.6	14.40	12.40	22.80	20.80
37	0	0	0.6	0.6	15.00	13.00	22.80	20.80
38	0	0	0.6	0.6	15.60	13.60	22.80	20.80
39	0	0	0.6	0.6	16.20	14.20	22.80	20.80
40	0	0	0.6	0.6	16.80	14.80	22.80	20.80
41	0	0	0.6	0.6	17.40	15.40	22.80	20.80
42	0	0	0.6	0.6	18.00	16.00	22.80	20.80
43	0	0	0.6	0.6	18.60	16.60	22.80	20.80
44	0	0	0.6	0.6	19.20	17.20	22.80	20.80
45	0	0	0.6	0.6	19.80	17.80	22.80	20.80
46	0	0	0.6	0.6	20.40	18.40	22.80	20.80
47	0	0	0.6	0.6	21.00	19.00	22.80	20.80
48	0	0	0.6	0.6	21.60	19.60	22.80	20.80
49	0	0	0.6	0.6	22.20	20.20	22.80	20.80
50	0	0	0.6	0.6	22.80	20.80	22.80	20.80
