ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	34.80	21.80
2	0	0	0.6	0.6	0.60	1.60	34.80	21.80
3	0	1	0	1	0.60	2.60	34.80	21.80
4	0	0	0.6	0.6	1.20	3.20	34.80	21.80
5	0	0	0.6	0.6	1.80	3.80	34.80	21.80
6	0	0	0.6	0.6	2.40	4.40	34.80	21.80
7	0	0	0.6	0.6	3.00	5.00	34.80	21.80
8	0	0	0.6	0.6	3.60	5.60	34.80	21.80
9	0	0	0.6	0.6	4.20	6.20	34.80	21.80
10	0	0	0.6	0.6	4.80	6.80	34.80	21.80
11	0	0	0.6	0.6	5.40	7.40	34.80	21.80
12	0	0	0.6	0.6	6.00	8.00	34.80	21.80
13	0	0	0.6	0.6	6.60	8.60	34.80	21.80
14	0	0	0.6	0.6	7.20	9.20	34.80	21.80
15	1	0	1	0	8.20	9.20	34.80	21.80
16	0	0	0.6	0.6	8.80	9.80	34.80	21.80
17	0	0	0.6	0.6	9.40	10.40	34.80	21.80
18	0	0	0.6	0.6	10.00	11.00	34.80	21.80
19	0	0	0.6	0.6	10.60	11.60	34.80	21.80
20	0	0	0.6	0.6	11.20	12.20	34.80	21.80
21	0	0	0.6	0.6	11.80	12.80	34.80	21.80
22	0	0	0.6	0.6	12.40	13.40	34.80	21.80
23	0	0	0.6	0.6	13.00	14.00	34.80	21.80
24	0	0	0.6	0.6	13.60	14.60	34.80	21.80
25	0	0	0.6	0.6	14.20	15.20	34.80	21.80
26	0	0	0.6	0.6	14.80	15.80	34.80	21.80
27	0	0	0.6	0.6	15.40	16.40	34.80	21.80
28	0	0	0.6	0.6	16.00	17.00	34.80	21.80
29	0	0	0.6	0.6	16.60	17.60	34.80	21.80
30	0	0	0.6	0.6	17.20	18.20	34.80	21.80
31	0	0	0.6	0.6	17.80	18.80	34.80	21.80
32	0	0	0.6	0.6	18.40	19.40	34.80	21.80
33	0	0	0.6	0.6	19.00	20.00	34.80	21.80
34	0	0	0.6	0.6	19.60	20.60	34.80	21.80
35	0	0	0.6	0.6	20.20	21.20	34.80	21.80
36	0	0	0.6	0.6	20.80	21.80	34.80	21.80
37	1	0	1	0	21.80	21.80	34.80	21.80
38	1	0	1	0	22.80	21.80	34.80	21.80
39	1	0	1	0	23.80	21.80	34.80	21.80
40	1	0	1	0	24.80	21.80	34.80	21.80
41	1	0	1	0	25.80	21.80	34.80	21.80
42	1	0	1	0	26.80	21.80	34.80	21.80
43	1	0	1	0	27.80	21.80	34.80	21.80
44	1	0	1	0	28.80	21.80	34.80	21.80
45	1	0	1	0	29.80	21.80	34.80	21.80
46	1	0	1	0	30.80	21.80	34.80	21.80
47	1	0	1	0	31.80	21.80	34.80	21.80
48	1	0	1	0	32.80	21.80	34.80	21.80
49	1	0	1	0	33.80	21.80	34.80	21.80
50	1	0	1	0	34.80	21.80	34.80	21.80
