ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	27.80	27.80
2	0	0	0.6	0.6	0.80	0.80	27.80	27.80
3	0	0	0.6	0.6	1.40	1.40	27.80	27.80
4	0	1	0	1	1.40	2.40	27.80	27.80
5	0	0	0.6	0.6	2.00	3.00	27.80	27.80
6	0	0	0.6	0.6	2.60	3.60	27.80	27.80
7	0	0	0.6	0.6	3.20	4.20	27.80	27.80
8	0	0	0.6	0.6	3.80	4.80	27.80	27.80
9	0	0	0.6	0.6	4.40	5.40	27.80	27.80
10	1	0	1	0	5.40	5.40	27.80	27.80
11	0	0	0.6	0.6	6.00	6.00	27.80	27.80
12	0	0	0.6	0.6	6.60	6.60	27.80	27.80
13	0	0	0.6	0.6	7.20	7.20	27.80	27.80
14	0	0	0.6	0.6	7.80	7.80	27.80	27.80
15	0	0	0.6	0.6	8.40	8.40	27.80	27.80
16	0	0	0.6	0.6	9.00	9.00	27.80	27.80
17	0	0	0.6	0.6	9.60	9.60	27.80	27.80
18	0	0	0.6	0.6	10.20	10.20	27.80	27.80
19	0	0	0.6	0.6	10.80	10.80	27.80	27.80
20	0	0	0.6	0.6	11.40	11.40	27.80	27.80
21	0	0	0.6	0.6	12.00	12.00	27.80	27.80
22	0	0	0.6	0.6	12.60	12.60	27.80	27.80
23	0	0	0.6	0.6	13.20	13.20	27.80	27.80
24	0	0	0.6	0.6	13.80	13.80	27.80	27.80
25	0	0	0.6	0.6	14.40	14.40	27.80	27.80
26	0	0	0.6	0.6	15.00	15.00	27.80	27.80
27	0	0	0.6	0.6	15.60	15.60	27.80	27.80
28	0	0	0.6	0.6	16.20	16.20	27.80	27.80
29	0	0	0.6	0.6	16.80	16.80	27.80	27.80
30	0	0	0.6	0.6	17.40	17.40	27.80	27.80
31	0	0	0.6	0.6	18.00	18.00	27.80	27.80
32	0	1	0	1	18.00	19.00	27.80	27.80
33	0	0	0.6	0.6	18.60	19.60	27.80	27.80
34	0	0	0.6	0.6	19.20	20.20	27.80	27.80
35	0	0	0.6	0.6	19.80	20.80	27.80	27.80
36	1	0	1	0	20.80	20.80	27.80	27.80
37	0	1	0	1	20.80	21.80	27.80	27.80
38	1	0	1	0	21.80	21.80	27.80	27.80
39	0	1	0	1	21.80	22.80	27.80	27.80
40	1	0	1	0	22.80	22.80	27.80	27.80
41	0	1	0	1	22.80	23.80	27.80	27.80
42	1	0	1	0	23.80	23.80	27.80	27.80
43	0	1	0	1	23.80	24.80	27.80	27.80
44	1	0	1	0	24.80	24.80	27.80	27.80
45	0	1	0	1	24.80	25.80	27.80	27.80
46	1	0	1	0	25.80	25.80	27.80	27.80
47	0	1	0	1	25.80	26.80	27.80	27.80
48	1	0	1	0	26.80	26.80	27.80	27.80
49	0	1	0	1	26.80	27.80	27.80	27.80
50	1	0	1	0	27.80	27.80	27.80	27.80
