ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	20.80	19.80
2	0	0	0.6	0.6	0.60	1.60	20.80	19.80
3	1	0	1	0	1.60	1.60	20.80	19.80
4	0	0	0.6	0.6	2.20	2.20	20.80	19.80
5	1	1	0.2	0.2	2.40	2.40	20.80	19.80
6	1	1	0.2	0.2	2.60	2.60	20.80	19.80
7	0	1	0	1	2.60	3.60	20.80	19.80
8	0	0	0.6	0.6	3.20	4.20	20.80	19.80
9	1	1	0.2	0.2	3.40	4.40	20.80	19.80
10	1	1	0.2	0.2	3.60	4.60	20.80	19.80
11	0	0	0.6	0.6	4.20	5.20	20.80	19.80
12	1	1	0.2	0.2	4.40	5.40	20.80	19.80
13	1	1	0.2	0.2	4.60	5.60	20.80	19.80
14	0	0	0.6	0.6	5.20	6.20	20.80	19.80
15	1	1	0.2	0.2	5.40	6.40	20.80	19.80
16	1	1	0.2	0.2	5.60	6.60	20.80	19.80
17	0	0	0.6	0.6	6.20	7.20	20.80	19.80
18	1	1	0.2	0.2	6.40	7.40	20.80	19.80
19	1	1	0.2	0.2	6.60	7.60	20.80	19.80
20	0	0	0.6	0.6	7.20	8.20	20.80	19.80
21	1	0	1	0	8.20	8.20	20.80	19.80
22	0	0	0.6	0.6	8.80	8.80	20.80	19.80
23	1	1	0.2	0.2	9.00	9.00	20.80	19.80
24	1	1	0.2	0.2	9.20	9.20	20.80	19.80
25	0	1	0	1	9.20	10.20	20.80	19.80
26	0	0	0.6	0.6	9.80	10.80	20.80	19.80
27	1	1	0.2	0.2	10.00	11.00	20.80	19.80
28	1	1	0.2	0.2	10.20	11.20	20.80	19.80
29	0	0	0.6	0.6	10.80	11.80	20.80	19.80
30	1	1	0.2	0.2	11.00	12.00	20.80	19.80
31	1	1	0.2	0.2	11.20	12.20	20.80	19.80
32	0	0	0.6	0.6	11.80	12.80	20.80	19.80
33	1	0	1	0	12.80	12.80	20.80	19.80
34	0	0	0.6	0.6	13.40	13.40	20.80	19.80
35	1	1	0.2	0.2	13.60	13.60	20.80	19.80
36	1	1	0.2	0.2	13.80	13.80	20.80	19.80
37	0	1	0	1	13.80	14.80	20.80	19.80
38	0	0	0.6	0.6	14.40	15.40	20.80	19.80
39	1	1	0.2	0.2	14.60	15.60	20.80	19.80
40	0	1	0	1	14.60	16.60	20.80	19.80
41	1	0	1	0	15.60	16.60	20.80	19.80
42	1	0	1	0	16.60	16.60	20.80	19.80
43	1	0	1	0	17.60	16.60	20.80	19.80
44	0	0	0.6	0.6	18.20	17.20	20.80	19.80
45	1	1	0.2	0.2	18.40	17.40	20.80	19.80
46	1	1	0.2	0.2	18.60	17.60	20.80	19.80
47	0	0	0.6	0.6	19.20	18.20	20.80	19.80
48	1	0	1	0	20.20	18.20	20.80	19.80
49	0	1	0	1	20.20	19.20	20.80	19.80
50	0	0	0.6	0.6	20.80	19.80	20.80	19.80
