HUMAN	4	1	1	22.199999999999992	23.2
HUMAN	4	1	0	22.199999999999992	23.2
HUMAN	4	1	1	22.199999999999992	23.2
HUMAN	4	1	1	22.199999999999992	23.2
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	1	1	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	1	1	24.6	20.6
HUMAN	16	1	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	1	1	24.6	20.6
HUMAN	16	1	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	1	1	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	1	1	24.6	20.6
HUMAN	16	1	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	16	0	1	24.6	20.6
HUMAN	16	1	0	24.6	20.6
HUMAN	24	0	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	0	0	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	0	0	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	0	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	0	0	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	0	1	23.99999999999999	14.999999999999993
HUMAN	24	0	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	0	1	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	0	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	0	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	0	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	0	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	24	0	1	23.99999999999999	14.999999999999993
HUMAN	24	1	0	23.99999999999999	14.999999999999993
HUMAN	24	1	1	23.99999999999999	14.999999999999993
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	0	0	24.199999999999992	17.199999999999992
HUMAN	33	0	0	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	0	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	0	1	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	0	1	24.199999999999992	17.199999999999992
HUMAN	33	0	0	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	0	1	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	0	0	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	0	1	24.199999999999992	17.199999999999992
HUMAN	33	0	0	24.199999999999992	17.199999999999992
HUMAN	33	0	0	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	0	1	24.199999999999992	17.199999999999992
HUMAN	33	0	0	24.199999999999992	17.199999999999992
HUMAN	33	0	0	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	0	1	24.199999999999992	17.199999999999992
HUMAN	33	0	0	24.199999999999992	17.199999999999992
HUMAN	33	0	0	24.199999999999992	17.199999999999992
HUMAN	33	1	0	24.199999999999992	17.199999999999992
HUMAN	33	1	1	24.199999999999992	17.199999999999992
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	1	1	29.400000000000023	28.400000000000023
HUMAN	34	1	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	1	29.400000000000023	28.400000000000023
HUMAN	34	1	0	29.400000000000023	28.400000000000023
HUMAN	34	1	1	29.400000000000023	28.400000000000023
HUMAN	34	1	0	29.400000000000023	28.400000000000023
HUMAN	34	0	1	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	1	0	29.400000000000023	28.400000000000023
HUMAN	34	0	1	29.400000000000023	28.400000000000023
HUMAN	34	1	0	29.400000000000023	28.400000000000023
HUMAN	34	1	1	29.400000000000023	28.400000000000023
HUMAN	34	0	1	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	34	1	0	29.400000000000023	28.400000000000023
HUMAN	34	0	1	29.400000000000023	28.400000000000023
HUMAN	34	0	0	29.400000000000023	28.400000000000023
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	0	0	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	0	0	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	0	0	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	0	0	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	0	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	1	0	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	45	1	1	22.39999999999999	19.399999999999995
HUMAN	45	0	1	22.39999999999999	19.399999999999995
HUMAN	46	0	1	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	0	1	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	0	1	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	0	1	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	0	0	26.200000000000003	17.199999999999992
HUMAN	46	1	0	26.200000000000003	17.199999999999992
HUMAN	46	1	1	26.200000000000003	17.199999999999992
HUMAN	52	0	0	18.99999999999998	10.999999999999993
HUMAN	52	0	0	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	0	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	0	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	0	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	0	1	18.99999999999998	10.999999999999993
HUMAN	52	0	0	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	0	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	0	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	0	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	0	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	0	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	1	18.99999999999998	10.999999999999993
HUMAN	52	1	0	18.99999999999998	10.999999999999993
